ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
0.292213	2.3835	2.28667	1	
0.138643	5.5615	4.70667	1	
0.145836	3.9725	4.26667	0	
0.0387963	2.91317	2.99333	0	
0.422419	1.589	1.6	0	
0.20354	5.5615	4.85333	1	
0.30737	4.23734	5.26667	0	
0.162532	3.178	3.24	0	
0.188577	5.29667	5.36667	1	
0.257283	5.03184	4	1	
0.21509	3.178	3.37333	0	
0.116737	3.70767	2.94667	1	
0.158587	5.03184	5.15333	1	
0.40625	1.589	1.32	0	
0.0516362	5.03184	4.76667	1	
0.0553806	2.91317	2.64667	1	
0.164105	4.767	4.16	1	
0.10352	3.178	2.21333	0	
0.398265	4.767	5.02	2	
0.113653	2.3835	2.33333	1	
0.151439	3.44283	3.18	1	
0.134997	2.91317	2.01333	1	
0.312361	3.178	3.75333	1	
0.114576	3.9725	3.14667	1	
0.185336	3.178	4.06	1	
0.160598	3.178	3.78	1	
0.285697	5.29667	7.03333	1	
0.0641465	1.85383	2.08	0	
0.0494914	3.9725	3.07333	2	
0.231103	3.70767	4.58667	0	
0.0336453	3.178	2.52667	0	
0.164157	4.767	5.82667	3	
0.40519	4.23734	6.24	1	
0.620285	6.356	7.9	1	
0.071047	3.9725	4	1	
0.0623381	2.64833	2.82	2	
0.266732	2.64833	2.54667	1	
0.116453	2.91317	2.99333	1	
0.0385522	2.3835	2.22	1	
0.0480982	1.85383	1.38	0	
0.108122	4.50217	5.12	0	
0.352453	4.23734	2.49333	0	
0.214063	6.88567	8.72667	3	
0.252302	3.178	2.94667	0	
0.12608	3.178	3.47333	1	
0.283476	2.91317	3.88667	0	
0.0199547	3.9725	3.08667	1	
0.0934406	1.589	1.64	0	
0.305972	4.50217	5.14667	1	
0.124049	2.64833	1.93333	1	
0.248654	4.767	5.16	1	
0.185172	3.9725	2.58667	1	
0.239972	4.767	5.72667	2	
0.163865	5.29667	5.65333	2	
0.150005	2.11867	1.22667	1	
0.272633	3.70767	4.44	2	
0.334185	5.29667	6.27333	0	
0.384308	6.88567	9.54	1	
0.145968	3.44283	2.7	1	
0.062836	3.178	2.67333	0	
0.343939	2.11867	2.44667	1	
0.0819949	3.178	2.66	0	
0.13725	4.23734	4.01333	1	
0.347334	1.32417	1.61333	0	
0.331338	3.70767	4.76	1	
0.0404774	2.64833	1.80667	0	
0.190879	2.3835	2.84667	0	
0.165154	3.70767	3.90667	1	
0.196963	2.91317	3.06	1	
0.202946	5.29667	4.07333	2	
0.280858	2.3835	2.1	1	
0.0226527	4.23734	2.62667	1	
0.313499	6.62084	7.6	2	
0.154279	5.03184	6.18	2	
0.019988	3.70767	2.56667	0	
0.405895	5.82634	8.4	1	
0.180706	6.356	5.80667	2	
0.250911	2.3835	3.45333	2	
0.128382	2.64833	2.64	1	
0.24544	5.29667	5.88667	2	
0.193593	7.41534	8.48	5	
0.0207767	3.44283	2.38667	0	
0.608364	2.64833	3.74667	1	
0.259363	4.50217	4.80667	1	
0.0825663	1.85383	2.09333	1	
0.257028	1.32417	1.77333	0	
0.0638607	2.3835	2.66667	1	
0.0183225	1.85383	1.59333	1	
0.243324	3.178	3.02	1	
0.205589	4.767	3.80667	1	
0.102661	5.29667	5.18667	1	
0.0828277	3.9725	3	0	
0.264324	2.64833	3.28667	1	
0.153632	2.64833	2.45333	1	
0.110722	3.178	2.47333	1	
0.0245179	4.50217	3.24	1	
0.55519	5.29667	5.23333	1	
0.149018	2.11867	1.05333	0	
0.120933	6.88567	4.49333	1	
0.309238	4.23734	4.60667	1	
0.124519	3.178	2.93333	1	
0.21038	3.70767	3.44	1	
0.196195	4.50217	4.19333	2	
0.144345	2.3835	1.22	0	
0.410212	4.23734	4.47333	1	
0.231097	5.29667	4.87333	2	
0.180044	4.23734	4.44	2	
0.21852	5.03184	7.06	1	
0.443269	4.23734	5.29333	1	
0.00912124	2.64833	1.60667	0	
0.175717	4.50217	5.6	2	
0.252503	2.64833	3.1	1	
0.291515	5.82634	5.18667	2	
0.0536593	1.85383	0.773333	0	
0.207388	3.70767	3.72667	1	
0.145674	3.9725	3.09333	0	
0.326521	6.356	6.94667	1	
0.184299	4.50217	4.19333	3	
0.249769	3.44283	4.39333	1	
0.302388	4.50217	5.34667	1	
0.271391	4.23734	5.28667	2	
0.192891	2.3835	2.66	1	
0.145249	2.11867	2.3	1	
0.333616	4.50217	5.05333	2	
0.0193508	2.91317	1.64667	0	
0.0574121	3.9725	3.33333	2	
0.0234264	1.589	0.926667	0	
0.260997	2.3835	1.9	1	
0.431123	5.03184	6.9	2	
0.323474	2.64833	2.76	1	
0.230923	5.82634	5.80667	1	
0.369137	6.62084	8.6	2	
0.226504	2.91317	3.79333	2	
0.173111	3.44283	4.02667	2	
0.195006	4.50217	5.12667	3	
0.235185	4.767	5.68	2	
0.433543	7.1505	8.37333	3	
0.305912	3.44283	4.11333	0	
0.17761	4.23734	4.56667	3	
0.275329	4.767	5.10667	2	
0.0600022	3.44283	3.04667	2	
0.119887	5.5615	4.78	2	
0.401575	7.41534	9.53333	3	
0.096783	4.50217	3.9	1	
0.1653	3.178	3	2	
0.192383	2.91317	2.74	2	
0.372623	3.9725	3.72667	1	
0.158641	3.178	4.58	3	
0.177154	3.9725	4.55333	3	
0.230806	2.64833	2.43333	0	
0.194027	3.9725	3.98	4	
0.463421	4.767	7.68	3	
0.0520995	3.44283	2.79333	1	
0.326015	6.62084	5.7	3	
0.255309	3.9725	3.91333	2	
0.410112	2.64833	3.28	1	
0.160801	5.03184	4.85333	2	
0.145294	3.44283	3.36	1	
0.24028	4.23734	4.18	1	
0.26333	5.82634	4.52667	1	
0.249813	5.03184	6.48	1	
0.338685	4.23734	5.12	3	
0.318711	3.44283	3.98667	3	
0.155567	4.50217	3.36667	3	
0.143333	4.50217	3.62	2	
0.065283	2.91317	2.84667	1	
0.394962	3.44283	3.19333	1	
0.29219	2.91317	3.96	1	
0.177061	3.44283	2.82	1	
0.291354	7.1505	6.24667	4	
0.192267	3.178	2.68	2	
0.473675	2.64833	2.55333	1	
0.303207	2.3835	1.89333	1	
0.148482	4.50217	3.68	2	
0.0720739	3.44283	2.84	1	
0.368576	3.44283	3.70667	2	
0.273076	3.70767	4.2	3	
0.305781	4.767	4.55333	2	
0.257383	5.03184	5.65333	2	
0.025837	3.178	2.01333	1	
0.244476	5.5615	5.28	1	
0.112273	3.70767	3.46	1	
0.0916098	3.9725	4.24667	1	
0.0849182	4.23734	4.3	1	
0.12356	3.44283	3.44	1	
0.255665	6.09117	6.28	3	
0.485798	4.767	5.93333	2	
0.424229	4.767	6.46667	3	
0.210643	4.23734	4.13333	1	
0.283653	7.41534	7.09333	2	
0.391899	2.91317	2.1	1	
0.112429	1.85383	2.18667	0	
0.124866	3.178	2.45333	1	
0.119264	5.03184	4.92667	0	
0.310959	6.62084	8.63333	0	
0.428796	4.23734	5.80667	1	
0.1562	4.50217	4.86667	0	
0.0374704	2.3835	2.20667	1	
0.450291	6.356	10.0667	0	
0.130032	2.3835	1.48	0	
0.470656	2.64833	3.41333	0	
0.156742	2.91317	3.69333	1	
0.181664	6.356	6.47333	0	
0.260467	4.767	2.54	0	
0.344341	3.44283	4.1	0	
0.00580265	3.178	1.74667	0	
0.407448	5.29667	6.26667	1	
0.388059	3.9725	5.7	0	
0.145372	4.23734	2.9	1	
0.0918135	4.767	4.32667	1	
0.386591	6.62084	8.94	1	
0.0883599	4.767	4.08667	0	
0.332422	5.82634	7.38667	2	
0.296318	5.03184	5.06	1	
0.145029	2.3835	1.77333	0	
0.372383	1.589	2.19333	0	
0.27086	6.356	8.19333	1	
0.20788	1.589	0.953333	0	
0.440224	3.9725	6.74667	2	
0.140071	3.178	3.39333	1	
0.0704504	4.767	3.02667	0	
0.107159	6.356	6.08667	0	
0.241177	5.5615	4.72	1	
0.170489	3.178	4.13333	0	
0.337636	5.5615	4.12	2	
0.0889861	3.178	3.08	0	
0.111774	4.50217	4.22667	1	
0.262488	5.82634	8.54667	0	
0.228823	3.178	3.54	2	
0.298807	3.178	2.74	0	
0.0539689	2.11867	2.00667	0	
0.425612	6.62084	8.12	0	
0.0810173	4.23734	4.52	0	
0.107855	1.589	1.31333	1	
0.0551614	3.70767	2.8	0	
0.267923	4.50217	3.26667	1	
0.200815	3.44283	3.47333	0	
0.130922	4.767	5.52	1	
0.317442	3.178	2.69333	0	
0.159811	5.29667	4.46667	1	
0.340853	2.64833	2.04667	0	
0.256512	2.64833	3.06667	0	
0.334952	6.356	8.09333	0	
0.180073	6.356	5.85333	3	
0.0530055	2.91317	1.9	0	
0.119199	2.91317	1.76	0	
0.257429	2.91317	3.14667	0	
0.142054	3.70767	3.81333	1	
0.172613	4.23734	3.98	2	
0.110617	4.23734	3.6	2	
0.419505	6.62084	9.75333	2	
0.16217	1.85383	1.96	1	
0.118987	3.9725	4.78	0	
0.310741	2.3835	2.72667	1	
0.352447	5.5615	5.1	0	
0.109154	4.50217	4.71333	2	
0.123707	2.91317	3.08	1	
0.376477	6.09117	7.69333	0	
0.262567	6.88567	7.90667	3	
0.213289	1.85383	1.79333	0	
0.257383	6.356	7.16667	2	
0.279855	4.767	4.44	1	
0.161199	5.82634	6.14667	2	
0.0968699	2.3835	1.45333	0	
0.256605	5.5615	3.57333	1	
0.24492	4.767	5.44	1	
0.202591	1.85383	1.95333	0	
0.284413	2.3835	2.36	1	
0.196705	5.29667	6.17333	3	
0.205652	3.70767	3.06667	1	
0.160886	4.23734	4.78667	1	
0.254761	3.70767	3.55333	1	
0.229232	1.85383	1.14667	0	
0.222455	2.91317	2.42	1	
0.267659	3.9725	4.09333	0	
0.176655	3.9725	3.66	1	
0.138344	4.23734	4.67333	1	
0.133632	6.62084	6.68667	2	
0.0728158	5.03184	4.82667	2	
0.308337	4.767	4.74667	1	
0.247421	5.82634	6.36	2	
0.513813	6.62084	9.01333	1	
0.357528	7.41534	7.22667	1	
0.134697	2.91317	2.39333	0	
0.255311	3.70767	3.30667	1	
0.158959	3.9725	2.2	1	
0.272475	5.03184	4.99333	1	
0.0716389	2.91317	2.60667	1	
0.182745	3.178	2.75333	2	
0.19153	4.767	5.31333	1	
0.050457	2.91317	1.09333	0	
0.211026	3.178	3.66	1	
0.067363	4.50217	2.66667	1	
0.205696	3.44283	2.88	0	
0.189996	4.50217	4.91333	1	
0.160938	6.09117	6.22667	2	
0.151767	2.11867	1.47333	1	
0.381201	3.44283	4.12	1	
0.115338	4.23734	3.72667	2	
0.126453	2.3835	2.48	1	
0.110179	4.767	4.64	2	
0.0905584	4.767	2.9	1	
0.288795	2.3835	3.11333	0	
0.169592	3.44283	3.18667	2	
0.0564867	3.44283	3.61333	1	
0.242896	6.09117	4.15333	1	
0.125825	5.03184	5.4	1	
0.0287396	2.11867	1.81333	0	
0.157923	3.44283	4.36667	1	
0.294062	5.03184	4.91333	1	
0.175566	3.178	2.15333	0	
0.238182	10.3285	13.3867	4	
0.381187	5.29667	5.84	1	
0.255945	5.82634	5.86	4	
0.241143	4.50217	3.66667	1	
0.189334	5.29667	3.96667	2	
0.270426	3.70767	4.92	3	
0.200607	4.50217	3.53333	2	
0.110622	4.23734	3.85333	1	
0.100992	5.5615	4.4	1	
0.275736	4.767	3.77333	2	
0.37059	5.5615	4.03333	3	
0.0744255	3.178	2.94667	1	
0.180095	3.70767	4.47333	1	
0.159289	5.5615	4.74	3	
0.274241	4.23734	4.36667	1	
0.196923	5.29667	5.57333	1	
0.178146	3.70767	4.15333	4	
0.449773	5.03184	7.18667	2	
0.143267	4.50217	3.15333	1	
0.252399	5.03184	6.11333	0	
0.137036	2.91317	2.49333	1	
0.0566157	1.589	1.49333	1	
0.215999	3.178	2.97333	1	
0.278202	3.44283	3.46	0	
0.349529	3.44283	3.49333	1	
0.262421	4.23734	5.00667	0	
0.261198	3.70767	4.70667	2	
0.094321	3.178	3.21333	2	
0.116147	3.44283	2.66667	2	
0.337217	6.88567	8.1	3	
0.236381	3.70767	4.11333	1	
0.0326576	2.11867	2.02667	0	
0.207144	5.82634	7.34	4	
0.025209	1.85383	1.49333	0	
0.106773	3.178	3.84	1	
0.224194	3.9725	4.98	2	
0.29837	5.82634	7	2	
0.199428	3.9725	3.41333	1	
0.138495	2.3835	2.19333	1	
0.0834987	5.5615	5.58667	4	
0.0537471	2.64833	2.60667	1	
0.178837	3.70767	3.88	2	
0.246494	4.50217	4.74667	2	
0.0878518	2.91317	3.05333	1	
0.304336	3.44283	3.98667	2	
0.310347	3.70767	4.49333	3	
0.236918	3.44283	4.90667	3	
0.172542	5.29667	6.00667	1	
0.409274	5.5615	5.95333	1	
0.238787	3.44283	3.34667	2	
0.14905	4.23734	2.29333	3	
0.140566	4.50217	4.53333	3	
0.140701	5.82634	6.35333	3	
0.123677	3.70767	3.66	2	
0.134683	3.70767	3.69333	1	
0.206617	1.85383	1.57333	0	
0.335699	3.178	2.8	0	
0.226952	4.767	3.80667	2	
0.170874	3.178	2.68	1	
0.449405	2.91317	1.75333	1	
0.153528	4.23734	4.43333	3	
0.324041	3.9725	5.29333	3	
0.181588	4.50217	3.39333	0	
0.434457	6.09117	5.44667	1	
0.17839	3.44283	3.96	2	
0.0435474	2.64833	2.46667	1	
0.15741	7.1505	6.04667	3	
0.0699758	3.70767	3.90667	1	
0.50997	5.29667	6.26	3	
0.316702	3.178	2.76667	1	
0.244886	7.945	7.01333	1	
0.166837	3.9725	2.82667	0	
0.303575	5.82634	7.08	2	
0.0992714	5.03184	5.14	2	
0.349423	4.767	4.88667	3	
0.300219	5.03184	4.05333	2	
0.167533	3.178	3.16	1	
0.165718	2.3835	2.08	1	
0.0683772	2.64833	2.18	1	
0.349915	5.5615	6.23333	2	
0.0828165	1.32417	1.65333	1	
0.256776	6.09117	5.59333	2	
0.273025	2.11867	2.88	1	
0.0659937	1.05933	1.24667	1	
0.530274	6.356	9.48	2	
0.0788478	4.50217	3.49333	2	
0.242791	2.64833	2.26	1	
0.483313	4.767	6.2	1	
0.232922	4.23734	4.46	1	
0.255145	3.70767	4.50667	3	
0.174244	2.91317	3.08	2	
0.126738	3.178	2.93333	2	
0.138263	2.91317	2.84	1	
0.0825479	2.11867	2.14	2	
0.213855	6.88567	7.32	5	
0.342734	5.03184	6.34667	2	
0.135803	3.9725	4.64	3	
0.250849	4.767	4.54667	4	
0.282964	5.5615	7.68667	2	
0.333253	3.44283	3.3	1	
0.113359	4.50217	2.98	0	
0.213234	3.70767	4.48667	2	
0.289914	2.11867	1.96667	0	
0.269711	3.178	2.6	1	
0.210099	3.70767	3.24	1	
0.10636	0.7945	1.21333	1	
0.402511	4.767	6.33333	1	
0.163349	2.64833	2.73333	1	
0.195287	3.9725	4.57333	1	
0.272592	3.44283	4.16	2	
0.506283	3.178	4.37333	0	
0.296536	4.23734	5.27333	4	
0.208981	2.64833	2.32	1	
0.0527683	3.70767	1.82	0	
0.554824	3.44283	3.72	1	
0.232034	4.23734	3	1	
0.25996	5.29667	5.08	1	
0.0458184	3.70767	2.78667	2	
0.199927	2.91317	2.2	1	
0.0384657	2.91317	2.52	0	
0.167275	3.70767	4.46667	3	
0.435639	3.44283	1.86667	0	
0.368042	4.23734	3.86	2	
0.186261	5.82634	5.84	2	
0.0531162	4.767	5.03333	3	
0.170186	2.11867	1.36	0	
0.181828	4.50217	5.24	3	
0.0986808	2.64833	2.42	1	
0.200725	3.9725	3.26667	2	
0.0286197	3.9725	3.18	1	
0.683896	11.123	3.65333	0	
0.172586	3.70767	3.57333	0	
0.715003	9.26917	9.47333	0	
0.156266	2.64833	2.56	0	
0.522175	3.9725	5.15333	0	
0.49678	6.88567	6.03333	0	
0.562196	5.5615	6.29333	0	
0.117667	3.9725	3.52	0	
0.167118	4.50217	3.41333	0	
0.27035	3.44283	4.62	0	
0.112158	4.23734	4.02	0	
0.35135	3.9725	4.55333	0	
0.414217	3.9725	2.01333	0	
0.0171775	2.3835	1.55333	0	
0.167823	2.64833	1.86667	0	
0.127594	3.9725	4.2	0	
0.213127	2.11867	1.38667	0	
0.306626	5.5615	6.56	1	
0.129754	4.767	4.9	0	
0.149917	5.5615	4.97333	0	
0.442724	3.178	2.31333	1	
0.360257	4.767	4.92	1	
0.191208	4.50217	4.49333	0	
0.193229	5.29667	6.31333	0	
0.0267687	3.178	2.54	0	
0.173753	5.03184	5.60667	0	
0.38422	2.11867	2.20667	1	
0.268753	4.767	5.34667	1	
0.339152	4.50217	6.72	1	
0.272702	1.589	1.52	0	
0.319136	3.70767	5.18	1	
0.15009	3.178	2.5	0	
0.109649	3.70767	3.43333	1	
0.104412	5.03184	5.33333	1	
0.134363	5.5615	5.65333	1	
0.257706	4.767	3.32	0	
0.111787	3.44283	2.76	0	
0.175886	2.11867	1.59333	0	
0.422973	6.09117	2.60667	0	
0.152069	2.91317	2.3	1	
0.119044	3.44283	2.64	1	
0.209996	2.91317	1.38667	0	
0.157515	5.82634	6.28	0	
0.413926	5.03184	3.85333	1	
0.0285178	1.589	1.71333	1	
0.211378	3.44283	4.24	1	
0.15082	6.09117	5.28667	2	
0.424298	3.44283	2.6	0	
0.234401	3.9725	5.4	1	
0.30078	3.44283	2.50667	0	
0.264833	3.9725	4.29333	1	
0.0928091	4.767	4.32667	1	
0.510833	6.88567	8.77333	1	
0.229143	2.3835	2.32667	1	
0.138412	2.91317	2.83333	0	
0.137894	2.64833	2.09333	0	
0.0721012	3.70767	3.5	0	
0.149474	3.9725	4.34667	1	
0.0353647	2.64833	1.81333	1	
0.341255	5.5615	7.35333	1	
0.16556	2.3835	2.62667	2	
0.478322	3.70767	3.53333	1	
0.129672	5.5615	5.75333	2	
0.271451	4.50217	5.94667	2	
0.131659	2.91317	2.07333	0	
0.220024	1.589	1.36667	0	
0.0674633	1.85383	1.28	0	
0.349365	5.5615	7.11333	2	
0.503718	1.05933	1.43333	0	
0.351433	2.3835	2.88	0	
0.166451	1.05933	0.666667	0	
0.232102	2.3835	2.82667	1	
0.377613	1.85383	2.44	0	
0.334016	4.767	6.40667	2	
0.13804	4.23734	4.40667	0	
0.347295	4.23734	3.66	2	
0.28709	5.5615	6.69333	2	
0.36201	2.91317	3.14	1	
0.119135	3.44283	3.10667	0	
0.0157745	1.589	1.32	0	
0.00695351	2.11867	1.45333	0	
0.468159	3.9725	5.61333	1	
0.121531	5.03184	2.91333	0	
0.0112491	1.85383	1.31333	0	
0.218403	3.44283	3.82	1	
0.263461	5.5615	7.27333	3	
0.199244	5.82634	6.81333	2	
0.0852741	3.44283	3.38	2	
0.258425	2.91317	3.42	2	
0.545978	6.09117	4.7	1	
0.268147	3.70767	2.68667	0	
0.252836	7.945	6.74667	1	
0.273458	5.82634	7.32667	0	
0.00319431	2.3835	0.933333	0	
0.0847868	2.11867	2.28667	2	
0.308012	5.29667	7.44667	2	
0.100603	3.178	2.9	3	
0.315984	3.70767	4.83333	0	
0.293173	4.50217	3.86667	0	
0.253026	6.09117	7.2	1	
0.0220849	2.64833	2.12667	0	
0.116625	5.82634	3.46	0	
0.287866	3.9725	4.38667	1	
0.55223	5.82634	5.93333	1	
0.335319	2.64833	3.48667	0	
0.449723	6.09117	8.86667	1	
0.0857943	3.178	3.42667	1	
0.342147	1.32417	0.88	0	
0.295877	3.178	3.73333	0	
0.381263	2.64833	3.3	2	
0.25996	5.03184	4.9	1	
0.0522874	5.03184	4.68667	2	
0.333274	3.44283	3.38	0	
0.227343	2.3835	1.52	1	
0.150828	2.11867	1.34667	0	
0.382965	4.767	3.92	1	
0.12282	3.9725	3.76667	1	
0.156137	4.23734	3.66667	1	
0.528678	6.356	8.44667	2	
0.199074	3.178	3.02667	1	
0.245286	4.23734	4.32667	3	
0.191651	5.5615	5.82667	2	
0.185537	3.44283	2.24667	0	
0.268128	2.11867	1.96	0	
0.507615	5.03184	5.92	0	
0.170032	3.9725	4.06	2	
0.177592	5.03184	3.56	1	
0.39163	4.23734	3.34667	1	
0.290784	6.356	6.08667	3	
0.248729	4.23734	3.82	1	
0.0730254	2.3835	1.87333	1	
0.205328	5.03184	5.88	2	
0.120214	4.23734	2.38667	0	
0.297312	4.767	3.62	1	
0.43356	4.23734	5.19333	2	
0.0691687	3.70767	4.06667	1	
0.308978	4.23734	3.23333	1	
0.0531238	3.178	2.86	2	
0.254624	5.29667	4.97333	1	
0.481436	3.44283	5.38	2	
0.456544	5.29667	4.55333	2	
0.44435	4.767	2.63333	2	
0.325083	6.356	7.51333	2	
0.244015	4.50217	5.81333	2	
0.296186	3.178	4.21333	2	
0.23073	5.03184	5.33333	1	
0.25492	5.5615	5.62	3	
0.198232	6.356	6.76667	2	
0.173878	3.9725	3.92667	2	
0.125635	3.70767	3.12667	2	
0.218239	1.589	1.27333	0	
0.321746	1.32417	2.14667	1	
0.349727	5.03184	4.17333	2	
0.24138	3.44283	3.95333	1	
0.287344	3.178	4.36667	2	
0.180411	5.29667	5.94	1	
0.148652	2.91317	3.16667	1	
0.448262	1.85383	1.30667	0	
0.110751	5.5615	5.42	1	
0.165339	4.767	4.8	2	
0.0661134	2.91317	2.98	1	
0.241367	2.3835	1.84667	0	
0.37433	3.178	4.13333	1	
0.0310118	3.178	2.39333	1	
0.0194018	1.85383	1.36667	0	
0.105551	4.50217	3.88667	1	
0.462422	3.178	4.2	2	
0.432194	6.356	8.34667	2	
0.554522	3.178	2.76667	1	
0.588812	2.91317	4.18	1	
0.179309	6.356	6	2	
0.0210993	2.11867	1.78667	0	
0.112845	4.50217	4.18667	0	
0.24851	5.03184	4.85333	0	
0.123623	4.50217	4.95333	3	
0.257839	3.70767	3.86667	1	
0.350943	2.64833	4.3	1	
0.486536	7.945	12.2867	5	
0.334758	3.9725	4.56667	1	
0.112857	5.29667	3.8	1	
0.174273	5.03184	3.46	1	
0.176214	4.23734	3.38667	1	
0.130729	2.64833	2.21333	2	
0.301933	4.767	5.87333	2	
0.27179	3.9725	4.26667	1	
0.162251	6.88567	6.88667	3	
0.111086	6.09117	5.69333	3	
0.184303	3.70767	4.04	2	
0.153414	2.3835	2.23333	1	
0.111691	2.91317	2.7	1	
0.457159	3.9725	2.37333	1	
0.221893	6.62084	6.28	3	
0.270605	5.82634	5.06	3	
0.231149	6.356	7.70667	4	
0.132138	5.5615	6.54	2	
0.0827987	4.23734	2.88667	1	
0.0355463	3.44283	2.48	0	
0.162167	3.70767	3.48667	2	
0.212172	4.23734	4.18667	0	
0.170706	4.50217	3.55333	1	
0.05451	2.64833	2.77333	1	
0.222211	3.44283	4.11333	1	
0.0945115	4.50217	3.12	1	
0.210901	5.29667	5.76	1	
0.355479	6.09117	5.76667	2	
0.0973165	5.03184	4.36	2	
0.137704	5.82634	5.18667	3	
0.300928	4.23734	5.72	3	
0.539569	4.50217	6.45333	1	
0.232762	3.70767	3.68	1	
0.157101	8.7395	10.26	4	
0.422561	3.44283	1.62667	0	
0.315699	3.9725	4.68667	2	
0.201495	2.3835	2.58	1	
0.24236	1.85383	2.14	2	
0.37105	2.64833	3.37333	1	
0.375458	6.62084	8.2	2	
0.105564	3.9725	3.07333	1	
0.272737	3.9725	4.56	3	
0.276367	6.356	7.08	5	
0.16595	6.88567	7.79333	4	
0.250612	7.945	10.0133	4	
0.0609735	5.03184	3.21333	1	
0.163633	5.5615	5.41333	4	
0.174817	3.178	2.52667	0	
0.193445	3.70767	3.63333	1	
0.0830258	2.91317	2.87333	3	
0.173117	1.85383	1.12667	0	
0.25881	4.767	4.82	1	
0.072098	5.29667	5.07333	3	
0.151872	1.85383	2.48	1	
0.388758	5.5615	7.43333	2	
0.103191	5.03184	4.84	3	
0.280444	3.178	2.38	2	
0.195189	5.29667	4.52	3	
0.100042	4.23734	4.94667	3	
0.241266	5.29667	5.51333	4	
0.0494124	2.64833	2.78667	1	
0.30645	3.70767	5.43333	2	
0.172634	5.03184	4.3	3	
0.226392	4.50217	4.8	3	
0.188416	6.62084	4.38	1	
0.0259482	3.70767	2.87333	1	
0.099892	5.5615	4.5	3	
0.163096	4.23734	3.64667	3	
0.230319	7.68017	9.38	4	
0.0655778	3.44283	3.62667	3	
0.16113	5.03184	4.64	2	
0.162951	3.178	3.1	1	
0.12633	3.178	3.02667	2	
0.0372536	2.11867	2	0	
0.439718	3.44283	3.59333	0	
0.249028	2.64833	3.24667	1	
0.145895	2.3835	1.38667	0	
0.0294156	3.44283	2.98667	0	
0.0873898	4.767	3.37333	0	
0.0282152	3.44283	2.66	0	
0.116017	3.44283	2.72667	0	
0.0615766	4.23734	3.90667	0	
0.104272	4.23734	3.84667	0	
0.0361231	1.85383	2.25333	0	
0.126178	3.178	2.42667	0	
0.240737	6.356	7.16667	1	
0.397269	4.767	4.36	0	
0.27399	1.32417	1.22	0	
0.23235	3.70767	4.65333	0	
0.0461196	3.70767	3.42	0	
0.155728	3.178	3.61333	0	
0.141666	4.23734	2.64667	0	
0.0797572	4.50217	3.53333	1	
0.262798	2.3835	1.88	0	
0.294327	2.3835	2.36	0	
0.115042	3.44283	3.03333	1	
0.344471	4.767	5.08	0	
0.320134	5.5615	6.6	1	
0.470912	6.356	9.02	1	
0.517095	1.32417	1.74667	0	
0.125035	3.44283	2.08	1	
0.151147	4.23734	3.70667	1	
0.358432	7.68017	10.44	2	
0.247829	4.767	3.12667	0	
0.0531728	3.9725	3.67333	0	
0.187843	3.44283	3.2	0	
0.290487	3.178	2.62	0	
0.419738	4.50217	5.26667	2	
0.035013	3.70767	3.28667	1	
0.329748	5.5615	6.99333	1	
0.294173	7.1505	7.91333	1	
0.343382	5.29667	5.32667	0	
0.0459699	2.11867	2.12667	1	
0.0271323	4.23734	2.25333	1	
0.20073	5.03184	5.23333	1	
0.119358	3.178	2.61333	0	
0.520076	3.9725	3.60667	0	
0.295305	3.9725	4.84667	1	
0.609731	2.91317	2.77333	0	
0.124169	3.44283	2.63333	3	
0.501589	6.356	2.39333	1	
0.3764	4.23734	6.56	0	
0.518159	6.88567	9.80667	2	
0.51633	5.5615	7.04	3	
0.325739	3.178	3.14	1	
0.0860217	4.767	4.17333	1	
0.401167	5.82634	6.72	1	
0.0898994	4.767	4.34	1	
0.21294	4.50217	4.72667	1	
0.237755	4.50217	3.73333	0	
0.111853	4.767	4.07333	2	
0.233488	5.03184	6.09333	1	
0.0929673	3.44283	2.32667	0	
0.215358	3.70767	3.26667	0	
0.0536432	2.3835	1.62	0	
0.263152	6.62084	5.45333	2	
0.180421	3.178	3.52	2	
0.152163	2.3835	1.95333	0	
0.206848	3.70767	3.51333	0	
0.236939	4.50217	6.40667	2	
0.226193	2.64833	1.27333	0	
0.498643	5.82634	9.01333	2	
0.260812	5.5615	7.49333	1	
0.0860964	3.178	3.44	1	
0.159333	2.3835	2.19333	0	
0.334522	6.356	6.8	1	
0.115247	2.91317	2.40667	1	
0.400344	6.356	7.83333	3	
0.306831	4.23734	5.03333	0	
0.0836614	4.767	5.18667	2	
0.0628508	2.3835	0.94	0	
0.273409	4.23734	4.35333	1	
0.0630331	4.50217	4.34	2	
0.170203	3.178	2.89333	1	
0.0881861	4.23734	4	1	
0.192326	2.3835	2.20667	0	
0.274017	2.64833	2.51333	1	
0.239003	2.11867	2.01333	1	
0.123581	6.356	5.87333	1	
0.271666	4.23734	4.48	1	
0.208142	5.5615	4.8	0	
0.124905	7.1505	7.92	3	
0.2057	5.82634	4.92	2	
0.0453539	3.44283	3.30667	0	
0.311692	3.44283	2.24	0	
0.223927	7.41534	8.45333	3	
0.274656	4.50217	4.78667	1	
0.466763	5.82634	3.6	3	
0.434154	3.44283	5.12	0	
0.305609	4.23734	4.46667	1	
0.182667	1.32417	1.16667	0	
0.314916	3.9725	4.64667	1	
0.547388	9.26917	10.2467	2	
0.202511	4.23734	4.31333	1	
0.111225	5.5615	3.33333	0	
0.308732	4.50217	4.55333	1	
