Total	ZnA[Total]	thetaWatt[Total]	ThetaTaj[Total]	Rm[Total]	ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
-13.0078	-1.83258	-4.24053	-4.24053	-2.69415	-1.83258	-4.24053	-4.24053	-2.69415
-23.1788	-2.09964	-9.23024	-9.23024	-2.61867	-2.09964	-9.23024	-9.23024	-2.61867
-16.2803	-2.0433	-5.62682	-5.99146	-2.61867	-2.0433	-5.62682	-5.99146	-2.61867
-21.1537	-2.15762	-7.01312	-9.21034	-2.77259	-2.15762	-7.01312	-9.21034	-2.77259
-14.2293	-1.46794	-4.41455	-4.41455	-3.93223	-1.46794	-4.41455	-4.41455	-3.93223
-19.0627	-1.88322	-7.82405	-7.01312	-2.34237	-1.88322	-7.82405	-7.01312	-2.34237
-19.2445	-2.27887	-9.21034	-4.81589	-2.93935	-2.27887	-9.21034	-4.81589	-2.93935
-24.5757	-1.51005	-9.23024	-9.23024	-4.60517	-1.51005	-9.23024	-9.23024	-4.60517
-17.8473	-1.9885	-5.99146	-7.82405	-2.0433	-1.9885	-5.99146	-7.82405	-2.0433
-23.7991	-2.21733	-9.23024	-9.23024	-3.1213	-2.21733	-9.23024	-9.23024	-3.1213
-24.8982	-2.77259	-9.23024	-9.23024	-3.66516	-2.77259	-9.23024	-9.23024	-3.66516
-21.3217	-1.9885	-9.23024	-7.82405	-2.27887	-1.9885	-9.23024	-7.82405	-2.27887
-24.468	-2.34237	-9.23024	-9.23024	-3.66516	-2.34237	-9.23024	-9.23024	-3.66516
-23.0298	-2.54593	-9.23024	-7.82405	-3.4296	-2.54593	-9.23024	-7.82405	-3.4296
-23.6012	-2.40795	-9.21034	-9.21034	-2.77259	-2.40795	-9.21034	-9.21034	-2.77259
-23.5119	-2.27887	-9.23024	-9.23024	-2.77259	-2.27887	-9.23024	-9.23024	-2.77259
-22.9397	-2.47575	-9.21034	-7.01312	-4.24053	-2.47575	-9.21034	-7.01312	-4.24053
-20.9163	-2.47575	-9.23024	-6.43775	-2.77259	-2.47575	-9.23024	-6.43775	-2.77259
-12.7253	-2.09964	-3.66516	-3.93223	-3.02826	-2.09964	-3.66516	-3.93223	-3.02826
-20.4244	-1.34669	-7.82405	-6.43775	-4.81589	-1.34669	-7.82405	-6.43775	-4.81589
-24.3647	-2.27887	-9.21034	-9.21034	-3.66516	-2.27887	-9.21034	-9.21034	-3.66516
-18.0282	-1.88322	-7.01312	-6.43775	-2.69415	-1.88322	-7.01312	-6.43775	-2.69415
-11.72	-1.46794	-3.21888	-4.41455	-2.61867	-1.46794	-3.21888	-4.41455	-2.61867
-15.1753	-1.51005	-5.31852	-5.31852	-3.02826	-1.51005	-5.31852	-5.31852	-3.02826
-14.6155	-1.12424	-5.31852	-5.31852	-2.85423	-1.12424	-5.31852	-5.31852	-2.85423
-13.3982	-2.09964	-4.41455	-4.60517	-2.27887	-2.09964	-4.41455	-4.60517	-2.27887
-22.6265	-1.9885	-9.21034	-9.21034	-2.21733	-1.9885	-9.21034	-9.21034	-2.21733
-18.5073	-1.735	-7.82405	-5.62682	-3.32146	-1.735	-7.82405	-5.62682	-3.32146
-14.0683	-2.0433	-5.05146	-4.81589	-2.15762	-2.0433	-5.05146	-4.81589	-2.15762
-16.0695	-1.23237	-5.99146	-5.62682	-3.21888	-1.23237	-5.99146	-5.62682	-3.21888
-21.5306	-1.64196	-7.82405	-7.01312	-5.05146	-1.64196	-7.82405	-7.01312	-5.05146
-16.5419	-1.7832	-7.01312	-5.05146	-2.69415	-1.7832	-7.01312	-5.05146	-2.69415
-26.0939	-1.19567	-9.23024	-9.23024	-6.43775	-1.19567	-9.23024	-9.23024	-6.43775
-21.1042	-1.02165	-9.23024	-6.43775	-4.41455	-1.02165	-9.23024	-6.43775	-4.41455
-22.7215	-1.735	-9.23024	-7.82405	-3.93223	-1.735	-9.23024	-7.82405	-3.93223
-13.043	-1.4267	-4.08044	-5.31852	-2.21733	-1.4267	-4.08044	-5.31852	-2.21733
-23.1108	-1.64196	-9.21034	-9.23024	-3.02826	-1.64196	-9.21034	-9.23024	-3.02826
-12.2663	-1.7832	-3.93223	-3.93223	-2.61867	-1.7832	-3.93223	-3.93223	-2.61867
-22.7956	-2.15762	-9.21034	-9.21034	-2.21733	-2.15762	-9.21034	-9.21034	-2.21733
-18.8156	-1.93517	-7.82405	-6.43775	-2.61867	-1.93517	-7.82405	-6.43775	-2.61867
-17.5444	-1.7832	-7.01312	-5.62682	-3.1213	-1.7832	-7.01312	-5.62682	-3.1213
-19.803	-1.64196	-5.99146	-9.23024	-2.93935	-1.64196	-5.99146	-9.23024	-2.93935
-12.3259	-2.0433	-3.79424	-4.60517	-1.88322	-2.0433	-3.79424	-4.60517	-1.88322
-12.624	-2.0433	-3.93223	-4.24053	-2.40795	-2.0433	-3.93223	-4.24053	-2.40795
-12.199	-1.83258	-3.54391	-4.41455	-2.40795	-1.83258	-3.54391	-4.41455	-2.40795
-17.4032	-2.61867	-5.05146	-5.31852	-4.41455	-2.61867	-5.05146	-5.31852	-4.41455
-21.1933	-2.77259	-9.21034	-5.99146	-3.21888	-2.77259	-9.21034	-5.99146	-3.21888
-15.3035	-2.21733	-4.81589	-4.60517	-3.66516	-2.21733	-4.81589	-4.60517	-3.66516
-15.9708	-1.9885	-6.43775	-4.60517	-2.93935	-1.9885	-6.43775	-4.60517	-2.93935
-21.0393	-1.59702	-7.82405	-9.21034	-2.40795	-1.59702	-7.82405	-9.21034	-2.40795
-14.2035	-1.88322	-4.24053	-4.41455	-3.66516	-1.88322	-4.24053	-4.41455	-3.66516
-19.4027	-2.15762	-7.01312	-5.99146	-4.24053	-2.15762	-7.01312	-5.99146	-4.24053
-13.1773	-2.54593	-3.93223	-4.08044	-2.61867	-2.54593	-3.93223	-4.08044	-2.61867
-28.3731	-2.93935	-9.21034	-9.21034	-7.01312	-2.93935	-9.21034	-9.21034	-7.01312
-19.9772	-1.7832	-7.82405	-7.82405	-2.54593	-1.7832	-7.82405	-7.82405	-2.54593
-14.3821	-2.34237	-3.4296	-4.81589	-3.79424	-2.34237	-3.4296	-4.81589	-3.79424
-22.4706	-2.40795	-9.21034	-6.43775	-4.41455	-2.40795	-9.21034	-6.43775	-4.41455
-20.3643	-1.68794	-7.82405	-6.43775	-4.41455	-1.68794	-7.82405	-6.43775	-4.41455
-24.2435	-2.15762	-7.82405	-7.82405	-6.43775	-2.15762	-7.82405	-7.82405	-6.43775
-13.4856	-1.88322	-4.24053	-4.24053	-3.1213	-1.88322	-4.24053	-4.24053	-3.1213
-24.8007	-2.54593	-9.23024	-9.23024	-3.79424	-2.54593	-9.23024	-9.23024	-3.79424
-25.0891	-2.0433	-9.23024	-7.82405	-5.99146	-2.0433	-9.23024	-7.82405	-5.99146
-12.3123	-1.93517	-3.4296	-4.60517	-2.34237	-1.93517	-3.4296	-4.60517	-2.34237
-18.509	-1.55306	-7.82405	-6.43775	-2.69415	-1.55306	-7.82405	-6.43775	-2.69415
-14.8792	-1.46794	-4.81589	-5.05146	-3.54391	-1.46794	-4.81589	-5.05146	-3.54391
-11.9199	-1.68794	-3.79424	-3.66516	-2.77259	-1.68794	-3.79424	-3.66516	-2.77259
-12.2181	-1.4267	-3.93223	-4.24053	-2.61867	-1.4267	-3.93223	-4.24053	-2.61867
-12.3963	-1.83258	-2.93935	-3.54391	-4.08044	-1.83258	-2.93935	-3.54391	-4.08044
-16.316	-2.21733	-6.43775	-5.31852	-2.34237	-2.21733	-6.43775	-5.31852	-2.34237
-21.4165	-1.68794	-7.82405	-7.82405	-4.08044	-1.68794	-7.82405	-7.82405	-4.08044
-16.2734	-1.64196	-5.99146	-5.31852	-3.32146	-1.64196	-5.99146	-5.31852	-3.32146
-14.1528	-2.27887	-3.79424	-5.05146	-3.02826	-2.27887	-3.79424	-5.05146	-3.02826
-13.9601	-1.34669	-3.66516	-5.62682	-3.32146	-1.34669	-3.66516	-5.62682	-3.32146
-13.5831	-1.88322	-4.24053	-5.05146	-2.40795	-1.88322	-4.24053	-5.05146	-2.40795
-18.3174	-1.88322	-7.01312	-7.01312	-2.40795	-1.88322	-7.01312	-7.01312	-2.40795
-28.1677	-2.69415	-9.23024	-9.23024	-7.01312	-2.69415	-9.23024	-9.23024	-7.01312
-14.6925	-1.68794	-3.79424	-6.43775	-2.77259	-1.68794	-3.79424	-6.43775	-2.77259
-14.128	-1.46794	-5.62682	-4.41455	-2.61867	-1.46794	-5.62682	-4.41455	-2.61867
-18.6155	-1.15964	-9.21034	-5.62682	-2.61867	-1.15964	-9.21034	-5.62682	-2.61867
-12.2733	-1.735	-4.08044	-4.24053	-2.21733	-1.735	-4.08044	-4.24053	-2.21733
-12.0674	-1.26976	-3.54391	-3.93223	-3.32146	-1.26976	-3.54391	-3.93223	-3.32146
-11.352	-1.59702	-3.66516	-3.93223	-2.15762	-1.59702	-3.66516	-3.93223	-2.15762
-13.1446	-1.9885	-3.4296	-4.60517	-3.1213	-1.9885	-3.4296	-4.60517	-3.1213
-13.0236	-1.55306	-3.54391	-4.60517	-3.32146	-1.55306	-3.54391	-4.60517	-3.32146
-20.5146	-1.59702	-9.21034	-7.01312	-2.69415	-1.59702	-9.21034	-7.01312	-2.69415
-15.4308	-2.09964	-4.08044	-5.31852	-3.93223	-2.09964	-4.08044	-5.31852	-3.93223
-20.0554	-1.55306	-7.82405	-7.82405	-2.85423	-1.55306	-7.82405	-7.82405	-2.85423
-11.6146	-1.83258	-4.08044	-3.54391	-2.15762	-1.83258	-4.08044	-3.54391	-2.15762
-12.7216	-1.83258	-4.60517	-4.24053	-2.0433	-1.83258	-4.60517	-4.24053	-2.0433
-15.0214	-1.93517	-4.81589	-5.05146	-3.21888	-1.93517	-4.81589	-5.05146	-3.21888
-16.9569	-2.21733	-4.81589	-5.99146	-3.93223	-2.21733	-4.81589	-5.99146	-3.93223
-13.0466	-1.59702	-3.54391	-5.05146	-2.85423	-1.59702	-3.54391	-5.05146	-2.85423
-14.3382	-1.83258	-4.41455	-5.31852	-2.77259	-1.83258	-4.41455	-5.31852	-2.77259
-21.925	-2.15762	-9.21034	-7.01312	-3.54391	-2.15762	-9.21034	-7.01312	-3.54391
-19.9508	-1.51005	-7.01312	-7.01312	-4.41455	-1.51005	-7.01312	-7.01312	-4.41455
-14.7	-1.34669	-5.62682	-5.31852	-2.40795	-1.34669	-5.62682	-5.31852	-2.40795
-11.7853	-1.64196	-3.66516	-3.93223	-2.54593	-1.64196	-3.66516	-3.93223	-2.54593
-13.7065	-1.64196	-4.60517	-4.60517	-2.85423	-1.64196	-4.60517	-4.60517	-2.85423
-17.8923	-1.9885	-9.21034	-4.41455	-2.27887	-1.9885	-9.21034	-4.41455	-2.27887
-11.6833	-1.64196	-3.02826	-4.24053	-2.77259	-1.64196	-3.02826	-4.24053	-2.77259
-14.9405	-1.9885	-4.41455	-5.99146	-2.54593	-1.9885	-4.41455	-5.99146	-2.54593
-15.2038	-1.9885	-5.99146	-4.81589	-2.40795	-1.9885	-5.99146	-4.81589	-2.40795
-22.9681	-2.09964	-9.23024	-9.23024	-2.40795	-2.09964	-9.23024	-9.23024	-2.40795
-21.938	-2.47575	-9.23024	-7.01312	-3.21888	-2.47575	-9.23024	-7.01312	-3.21888
-12.7722	-1.46794	-3.79424	-4.81589	-2.69415	-1.46794	-3.79424	-4.81589	-2.69415
-16.3043	-1.4267	-5.31852	-5.31852	-4.24053	-1.4267	-5.31852	-5.31852	-4.24053
-12.0582	-1.93517	-3.66516	-4.41455	-2.0433	-1.93517	-3.66516	-4.41455	-2.0433
-12.8286	-2.09964	-4.08044	-4.24053	-2.40795	-2.09964	-4.08044	-4.24053	-2.40795
-17.78	-1.7832	-6.43775	-7.01312	-2.54593	-1.7832	-6.43775	-7.01312	-2.54593
-14.1246	-2.0433	-3.54391	-5.99146	-2.54593	-2.0433	-3.54391	-5.99146	-2.54593
-12.7501	-1.88322	-4.24053	-4.08044	-2.54593	-1.88322	-4.24053	-4.08044	-2.54593
-13.4489	-2.09964	-4.41455	-4.24053	-2.69415	-2.09964	-4.41455	-4.24053	-2.69415
-16.1348	-2.27887	-5.99146	-5.31852	-2.54593	-2.27887	-5.99146	-5.31852	-2.54593
-14.3137	-1.46794	-5.05146	-5.31852	-2.47575	-1.46794	-5.05146	-5.31852	-2.47575
-13.1997	-2.21733	-3.32146	-5.31852	-2.34237	-2.21733	-3.32146	-5.31852	-2.34237
-12.7251	-1.55306	-3.79424	-4.60517	-2.77259	-1.55306	-3.79424	-4.60517	-2.77259
-16.1512	-2.0433	-5.62682	-5.05146	-3.4296	-2.0433	-5.62682	-5.05146	-3.4296
-13.03	-1.64196	-4.81589	-3.54391	-3.02826	-1.64196	-4.81589	-3.54391	-3.02826
-16.5085	-1.68794	-5.99146	-4.41455	-4.41455	-1.68794	-5.99146	-4.41455	-4.41455
-12.1462	-1.59702	-3.66516	-4.60517	-2.27887	-1.59702	-3.66516	-4.60517	-2.27887
-13.6663	-1.9885	-3.66516	-5.31852	-2.69415	-1.9885	-3.66516	-5.31852	-2.69415
-14.6803	-1.88322	-5.05146	-5.05146	-2.69415	-1.88322	-5.05146	-5.05146	-2.69415
-17.6649	-1.93517	-6.43775	-6.43775	-2.85423	-1.93517	-6.43775	-6.43775	-2.85423
-21.6856	-1.51005	-9.23024	-7.01312	-3.93223	-1.51005	-9.23024	-7.01312	-3.93223
-18.8421	-1.59702	-7.82405	-7.01312	-2.40795	-1.59702	-7.82405	-7.01312	-2.40795
-20.6995	-1.38629	-7.82405	-6.43775	-5.05146	-1.38629	-7.82405	-6.43775	-5.05146
-12.3806	-1.7832	-3.54391	-3.93223	-3.1213	-1.7832	-3.54391	-3.93223	-3.1213
-22.5636	-1.59702	-7.82405	-7.82405	-5.31852	-1.59702	-7.82405	-7.82405	-5.31852
-16.7101	-1.83258	-6.43775	-5.31852	-3.1213	-1.83258	-6.43775	-5.31852	-3.1213
-14.134	-1.7832	-5.05146	-4.08044	-3.21888	-1.7832	-5.05146	-4.08044	-3.21888
-14.4178	-2.34237	-4.41455	-5.31852	-2.34237	-2.34237	-4.41455	-5.31852	-2.34237
-15.4992	-1.93517	-5.31852	-5.62682	-2.61867	-1.93517	-5.31852	-5.62682	-2.61867
-16.3009	-1.9885	-5.99146	-5.62682	-2.69415	-1.9885	-5.99146	-5.62682	-2.69415
-20.3349	-2.40795	-7.82405	-7.82405	-2.27887	-2.40795	-7.82405	-7.82405	-2.27887
-20.5107	-1.9885	-9.23024	-6.43775	-2.85423	-1.9885	-9.23024	-6.43775	-2.85423
-23.8517	-2.61867	-9.23024	-9.23024	-2.77259	-2.61867	-9.23024	-9.23024	-2.77259
-23.1979	-1.88322	-9.23024	-9.23024	-2.85423	-1.88322	-9.23024	-9.23024	-2.85423
-14.85	-2.0433	-4.24053	-5.62682	-2.93935	-2.0433	-4.24053	-5.62682	-2.93935
-14.2668	-1.83258	-3.32146	-5.99146	-3.1213	-1.83258	-3.32146	-5.99146	-3.1213
-16.4431	-1.735	-5.99146	-6.43775	-2.27887	-1.735	-5.99146	-6.43775	-2.27887
-13.5375	-1.93517	-3.4296	-5.31852	-2.85423	-1.93517	-3.4296	-5.31852	-2.85423
-13.2903	-1.68794	-3.4296	-5.05146	-3.1213	-1.68794	-3.4296	-5.05146	-3.1213
-11.4509	-1.7832	-3.4296	-3.54391	-2.69415	-1.7832	-3.4296	-3.54391	-2.69415
-20.765	-2.15762	-9.23024	-6.43775	-2.93935	-2.15762	-9.23024	-6.43775	-2.93935
-12.7829	-1.4267	-3.79424	-4.24053	-3.32146	-1.4267	-3.79424	-4.24053	-3.32146
-15.1435	-1.64196	-7.01312	-4.08044	-2.40795	-1.64196	-7.01312	-4.08044	-2.40795
-15.3818	-1.34669	-5.05146	-5.05146	-3.93223	-1.34669	-5.05146	-5.05146	-3.93223
-14.8527	-1.4267	-4.81589	-4.81589	-3.79424	-1.4267	-4.81589	-4.81589	-3.79424
-24.4938	-1.46794	-9.21034	-9.21034	-4.60517	-1.46794	-9.21034	-9.21034	-4.60517
-26.8004	-1.34669	-9.23024	-9.21034	-7.01312	-1.34669	-9.23024	-9.21034	-7.01312
-19.7721	-1.26976	-7.01312	-6.43775	-5.05146	-1.26976	-7.01312	-6.43775	-5.05146
-14.1642	-1.38629	-3.93223	-4.60517	-4.24053	-1.38629	-3.93223	-4.60517	-4.24053
-19.4274	-2.34237	-9.21034	-5.99146	-1.88322	-2.34237	-9.21034	-5.99146	-1.88322
-22.6463	-2.34237	-9.21034	-7.01312	-4.08044	-2.34237	-9.21034	-7.01312	-4.08044
-14.0585	-1.7832	-4.81589	-4.60517	-2.85423	-1.7832	-4.81589	-4.60517	-2.85423
-15.8367	-2.77259	-5.31852	-5.05146	-2.69415	-2.77259	-5.31852	-5.05146	-2.69415
-23.1818	-1.9885	-9.21034	-9.21034	-2.77259	-1.9885	-9.21034	-9.21034	-2.77259
-17.3047	-1.30785	-6.43775	-6.43775	-3.1213	-1.30785	-6.43775	-6.43775	-3.1213
-12.42	-1.55306	-3.93223	-4.24053	-2.69415	-1.55306	-3.93223	-4.24053	-2.69415
-21.9588	-1.7832	-9.23024	-7.82405	-3.1213	-1.7832	-9.23024	-7.82405	-3.1213
-16.9283	-1.9885	-5.99146	-5.62682	-3.32146	-1.9885	-5.99146	-5.62682	-3.32146
-16.1116	-1.51005	-5.99146	-4.81589	-3.79424	-1.51005	-5.99146	-4.81589	-3.79424
-14.4037	-1.59702	-5.05146	-4.81589	-2.93935	-1.59702	-5.05146	-4.81589	-2.93935
-14.4256	-1.88322	-4.60517	-4.81589	-3.1213	-1.88322	-4.60517	-4.81589	-3.1213
-13.36	-2.09964	-4.24053	-4.08044	-2.93935	-2.09964	-4.24053	-4.08044	-2.93935
-13.3137	-1.34669	-5.05146	-4.81589	-2.09964	-1.34669	-5.05146	-4.81589	-2.09964
-15.1859	-1.83258	-4.24053	-5.31852	-3.79424	-1.83258	-4.24053	-5.31852	-3.79424
-13.0287	-1.93517	-4.24053	-4.08044	-2.77259	-1.93517	-4.24053	-4.08044	-2.77259
-14.0041	-2.09964	-4.60517	-4.08044	-3.21888	-2.09964	-4.60517	-4.08044	-3.21888
-13.5015	-1.88322	-4.60517	-4.60517	-2.40795	-1.88322	-4.60517	-4.60517	-2.40795
-26.1965	-3.32146	-9.23024	-9.23024	-4.41455	-3.32146	-9.23024	-9.23024	-4.41455
-23.4723	-2.85423	-9.23024	-9.23024	-2.15762	-2.85423	-9.23024	-9.23024	-2.15762
-13.8478	-1.7832	-3.79424	-4.60517	-3.66516	-1.7832	-3.79424	-4.60517	-3.66516
-18.5444	-1.51005	-7.82405	-5.99146	-3.21888	-1.51005	-7.82405	-5.99146	-3.21888
-13.5464	-1.83258	-4.60517	-4.08044	-3.02826	-1.83258	-4.60517	-4.08044	-3.02826
-14.6268	-1.55306	-5.31852	-4.81589	-2.93935	-1.55306	-5.31852	-4.81589	-2.93935
-23.3044	-1.08945	-7.01312	-9.21034	-5.99146	-1.08945	-7.01312	-9.21034	-5.99146
-12.6346	-1.51005	-3.66516	-3.79424	-3.66516	-1.51005	-3.66516	-3.79424	-3.66516
-12.0694	-1.68794	-3.66516	-4.24053	-2.47575	-1.68794	-3.66516	-4.24053	-2.47575
-19.4264	-1.23237	-7.82405	-6.43775	-3.93223	-1.23237	-7.82405	-6.43775	-3.93223
-15.0801	-1.7832	-5.62682	-5.05146	-2.61867	-1.7832	-5.62682	-5.05146	-2.61867
-17.9471	-1.46794	-7.01312	-6.43775	-3.02826	-1.46794	-7.01312	-6.43775	-3.02826
-18.3422	-2.69415	-5.99146	-6.43775	-3.21888	-2.69415	-5.99146	-6.43775	-3.21888
-14.0552	-1.15964	-4.81589	-4.41455	-3.66516	-1.15964	-4.81589	-4.41455	-3.66516
-17.4787	-1.64196	-6.43775	-5.31852	-4.08044	-1.64196	-6.43775	-5.31852	-4.08044
-23.1887	-1.4267	-9.23024	-9.21034	-3.32146	-1.4267	-9.23024	-9.21034	-3.32146
-18.9992	-1.30785	-5.62682	-7.82405	-4.24053	-1.30785	-5.62682	-7.82405	-4.24053
-13.565	-1.55306	-3.66516	-5.31852	-3.02826	-1.55306	-3.66516	-5.31852	-3.02826
-17.6034	-1.12424	-7.01312	-5.05146	-4.41455	-1.12424	-7.01312	-5.05146	-4.41455
-15.1074	-1.46794	-4.08044	-5.31852	-4.24053	-1.46794	-4.08044	-5.31852	-4.24053
-16.6865	-2.15762	-6.43775	-5.31852	-2.77259	-2.15762	-6.43775	-5.31852	-2.77259
-15.3887	-2.21733	-4.60517	-5.62682	-2.93935	-2.21733	-4.60517	-5.62682	-2.93935
-23.7165	-1.05527	-9.21034	-7.01312	-6.43775	-1.05527	-9.21034	-7.01312	-6.43775
-12.0522	-1.68794	-3.66516	-4.81589	-1.88322	-1.68794	-3.66516	-4.81589	-1.88322
-21.789	-2.47575	-7.82405	-6.43775	-5.05146	-2.47575	-7.82405	-6.43775	-5.05146
-13.3925	-1.88322	-4.41455	-4.81589	-2.27887	-1.88322	-4.41455	-4.81589	-2.27887
-17.2345	-2.47575	-4.24053	-6.43775	-4.08044	-2.47575	-4.24053	-6.43775	-4.08044
-22.6944	-1.68794	-9.23024	-9.23024	-2.54593	-1.68794	-9.23024	-9.23024	-2.54593
-19.2426	-2.15762	-5.99146	-7.01312	-4.08044	-2.15762	-5.99146	-7.01312	-4.08044
-14.2638	-1.9885	-4.24053	-4.60517	-3.4296	-1.9885	-4.24053	-4.60517	-3.4296
-20.7701	-1.30785	-9.23024	-7.01312	-3.21888	-1.30785	-9.23024	-7.01312	-3.21888
-17.9872	-1.23237	-5.99146	-7.82405	-2.93935	-1.23237	-5.99146	-7.82405	-2.93935
-12.8102	-1.64196	-3.54391	-3.54391	-4.08044	-1.64196	-3.54391	-3.54391	-4.08044
-26.2447	-1.38629	-9.21034	-7.82405	-7.82405	-1.38629	-9.21034	-7.82405	-7.82405
-19.2348	-1.30785	-7.82405	-6.43775	-3.66516	-1.30785	-7.82405	-6.43775	-3.66516
-17.3689	-1.51005	-5.05146	-5.99146	-4.81589	-1.51005	-5.05146	-5.99146	-4.81589
-16.3506	-1.55306	-5.62682	-5.62682	-3.54391	-1.55306	-5.62682	-5.62682	-3.54391
-13.2185	-1.46794	-3.4296	-5.62682	-2.69415	-1.46794	-3.4296	-5.62682	-2.69415
-15.2445	-1.93517	-5.05146	-5.31852	-2.93935	-1.93517	-5.05146	-5.31852	-2.93935
-14.4329	-1.83258	-4.24053	-4.81589	-3.54391	-1.83258	-4.24053	-4.81589	-3.54391
-20.0445	-1.9885	-9.21034	-5.05146	-3.79424	-1.9885	-9.21034	-5.05146	-3.79424
-12.5873	-1.46794	-4.41455	-3.93223	-2.77259	-1.46794	-4.41455	-3.93223	-2.77259
-13.9265	-1.68794	-4.60517	-4.41455	-3.21888	-1.68794	-4.60517	-4.41455	-3.21888
-11.8876	-1.83258	-3.32146	-3.79424	-2.93935	-1.83258	-3.32146	-3.79424	-2.93935
-15.5726	-1.68794	-3.93223	-7.01312	-2.93935	-1.68794	-3.93223	-7.01312	-2.93935
-18.3072	-1.735	-7.01312	-5.62682	-3.93223	-1.735	-7.01312	-5.62682	-3.93223
-13.427	-1.55306	-3.21888	-4.41455	-4.24053	-1.55306	-3.21888	-4.41455	-4.24053
-12.6849	-1.38629	-3.66516	-4.41455	-3.21888	-1.38629	-3.66516	-4.41455	-3.21888
-16.2267	-1.46794	-5.62682	-5.05146	-4.08044	-1.46794	-5.62682	-5.05146	-4.08044
-14.4559	-2.21733	-5.05146	-4.41455	-2.77259	-2.21733	-5.05146	-4.41455	-2.77259
-16.9103	-1.93517	-5.31852	-6.43775	-3.21888	-1.93517	-5.31852	-6.43775	-3.21888
-13.5498	-1.51005	-3.79424	-4.81589	-3.4296	-1.51005	-3.79424	-4.81589	-3.4296
-19.4264	-2.27887	-7.01312	-7.01312	-3.1213	-2.27887	-7.01312	-7.01312	-3.1213
-21.9883	-2.09964	-9.21034	-7.82405	-2.85423	-2.09964	-9.21034	-7.82405	-2.85423
-21.1584	-1.26976	-7.82405	-6.43775	-5.62682	-1.26976	-7.82405	-6.43775	-5.62682
-22.0273	-2.27887	-9.23024	-7.82405	-2.69415	-2.27887	-9.23024	-7.82405	-2.69415
-15.1594	-1.46794	-5.31852	-5.05146	-3.32146	-1.46794	-5.31852	-5.05146	-3.32146
-12.6555	-1.59702	-3.1213	-4.81589	-3.1213	-1.59702	-3.1213	-4.81589	-3.1213
-14.6296	-1.30785	-5.99146	-5.05146	-2.27887	-1.30785	-5.99146	-5.05146	-2.27887
-20.7008	-1.7832	-9.21034	-7.01312	-2.69415	-1.7832	-9.21034	-7.01312	-2.69415
-14.559	-2.15762	-5.62682	-4.08044	-2.69415	-2.15762	-5.62682	-4.08044	-2.69415
-16.9421	-1.64196	-5.31852	-6.43775	-3.54391	-1.64196	-5.31852	-6.43775	-3.54391
-22.9018	-1.93517	-9.21034	-9.21034	-2.54593	-1.93517	-9.21034	-9.21034	-2.54593
-11.1752	-1.46794	-2.85423	-4.08044	-2.77259	-1.46794	-2.85423	-4.08044	-2.77259
-14.5636	-1.735	-4.08044	-4.81589	-3.93223	-1.735	-4.08044	-4.81589	-3.93223
-22.6464	-1.9885	-9.23024	-9.21034	-2.21733	-1.9885	-9.23024	-9.21034	-2.21733
-12.0703	-1.735	-3.93223	-4.41455	-1.9885	-1.735	-3.93223	-4.41455	-1.9885
-16.635	-1.9885	-5.99146	-5.62682	-3.02826	-1.9885	-5.99146	-5.62682	-3.02826
-14.9446	-1.88322	-4.81589	-5.62682	-2.61867	-1.88322	-4.81589	-5.62682	-2.61867
-17.5375	-2.0433	-7.01312	-5.62682	-2.85423	-2.0433	-7.01312	-5.62682	-2.85423
-16.854	-1.93517	-5.05146	-7.01312	-2.85423	-1.93517	-5.05146	-7.01312	-2.85423
-12.5998	-1.26976	-4.41455	-3.79424	-3.1213	-1.26976	-4.41455	-3.79424	-3.1213
-13.8984	-1.7832	-4.81589	-4.60517	-2.69415	-1.7832	-4.81589	-4.60517	-2.69415
-24.9238	-2.93935	-9.23024	-9.21034	-3.54391	-2.93935	-9.23024	-9.21034	-3.54391
-14.4775	-1.93517	-4.60517	-4.81589	-3.1213	-1.93517	-4.60517	-4.81589	-3.1213
-14.7343	-1.51005	-5.31852	-4.24053	-3.66516	-1.51005	-5.31852	-4.24053	-3.66516
-21.4709	-2.27887	-9.21034	-7.82405	-2.15762	-2.27887	-9.21034	-7.82405	-2.15762
-14.9592	-2.0433	-5.05146	-5.31852	-2.54593	-2.0433	-5.05146	-5.31852	-2.54593
-17.1925	-2.09964	-6.43775	-5.62682	-3.02826	-2.09964	-6.43775	-5.62682	-3.02826
-17.3398	-1.9885	-5.05146	-7.82405	-2.47575	-1.9885	-5.05146	-7.82405	-2.47575
-15.0443	-1.55306	-5.31852	-5.05146	-3.1213	-1.55306	-5.31852	-5.05146	-3.1213
-13.9632	-1.68794	-4.60517	-5.05146	-2.61867	-1.68794	-4.60517	-5.05146	-2.61867
-11.4937	-1.68794	-2.77259	-4.41455	-2.61867	-1.68794	-2.77259	-4.41455	-2.61867
-19.3023	-1.19567	-9.21034	-4.81589	-4.08044	-1.19567	-9.21034	-4.81589	-4.08044
-14.4946	-1.68794	-5.05146	-4.81589	-2.93935	-1.68794	-5.05146	-4.81589	-2.93935
-19.9393	-1.59702	-9.21034	-6.43775	-2.69415	-1.59702	-9.21034	-6.43775	-2.69415
-20.0536	-2.15762	-9.21034	-5.99146	-2.69415	-2.15762	-9.21034	-5.99146	-2.69415
-11.7454	-1.59702	-2.93935	-3.66516	-3.54391	-1.59702	-2.93935	-3.66516	-3.54391
