ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
0.336136	16.6845	15.54	0	
0.167632	12.712	13.4267	1	
0.100291	17.2142	16.4133	0	
0.232984	23.835	24.6267	2	
0.403567	14.0362	18.6667	0	
0.194108	11.9175	10.8667	1	
0.0441267	10.8582	7.56	0	
0.418454	21.1867	25.0333	0	
0.180678	22.246	18.2333	0	
0.199658	7.1505	6.38	1	
0.0672074	3.9725	3.86	1	
0.0539536	2.3835	2.42	1	
0.468623	6.356	6.50667	1	
0.202772	12.9768	11.1467	4	
0.29424	6.88567	7.75333	0	
0.102177	10.3285	10.4533	5	
0.223385	10.8582	9.97333	3	
0.018595	0.529667	0.44	0	
0.287915	9.534	10.1867	3	
0.0998383	14.0362	12.24	6	
0.196822	25.6888	17.44	0	
0.330802	14.8307	11.24	1	
0.348784	25.6888	30.7067	1	
0.329444	7.1505	9.18667	0	
0.207116	12.1823	12.0933	3	
0.310235	6.09117	5.74	0	
0.180833	14.5658	11.5133	0	
0.188038	9.534	7.67333	0	
0.397286	10.3285	13.7067	2	
0.26965	1.32417	1.62667	1	
0.210371	4.767	4.37333	0	
0.116512	15.6252	14	0	
0.199995	16.4197	9.47333	0	
0.372666	28.0723	25.52	0	
0.259965	16.9493	8.54	0	
0.259342	28.8668	30.56	1	
0.355186	3.178	3.26667	1	
0.128585	2.91317	2.55333	0	
0.270567	7.68017	9.54	5	
0.225518	17.479	13.84	2	
0.249248	16.9493	17.1	0	
0.142837	13.7713	10.6933	0	
0.0726958	1.32417	1.55333	1	
0.0380144	0.7945	0.826667	0	
0.0135303	1.32417	0.946667	0	
0.296747	23.5702	20.1867	0	
0.677223	1.32417	2.34	0	
0.199822	12.9768	10.44	3	
0.2617	9.534	8.56667	4	
0.305026	5.29667	4.78667	0	
0.244278	20.1273	22.82	2	
0.195205	17.479	14.8733	0	
0.283884	10.0637	9.65333	0	
0.277366	12.9768	14.82	0	
0.388224	35.7525	52.8267	1	
0.147377	1.85383	2.1	0	
0.0836412	11.6527	10.8333	0	
0.27511	2.3835	3.22667	0	
0.137796	11.9175	13.6667	0	
0.226931	17.2142	16.4933	1	
0.110486	6.62084	5.82	0	
0.132725	8.20984	5.24667	2	
0.231618	4.23734	3.36	0	
0.233945	2.11867	2.60667	0	
0.165158	3.9725	3.10667	0	
0.177337	12.1823	8.9	2	
0.136648	7.945	8.20667	6	
0.151723	18.8032	20.9067	3	
0.326667	14.301	16.2133	0	
0.0955159	16.9493	11.9133	1	
0.187748	10.3285	10.7867	0	
0.299894	32.5745	37.8733	2	
0.086847	5.82634	6.72	1	
0.311362	6.356	4.54	0	
0.0856784	14.0362	8.97333	0	
0.207037	5.03184	4.29333	0	
0.455492	1.05933	1.60667	0	
0.290833	14.5658	13.4467	0	
0.330015	15.6252	18.4067	4	
0.228537	32.3097	39.7267	0	
0.142899	19.068	18.6133	5	
0.038601	4.23734	4.33333	0	
0.0116962	1.05933	0.906667	0	
0.431435	5.82634	8.50667	0	
0.129069	8.7395	8	0	
0.190878	12.712	12.9733	0	
0.0883132	12.1823	7.56667	0	
0.0228371	1.05933	0.933333	0	
0.246283	16.1548	19.92	0	
0.207159	5.29667	4.67333	0	
0.0304853	1.589	1	0	
0.157476	8.20984	6.02	0	
0.0484413	1.32417	0.726667	0	
0.688761	36.8118	23.36	0	
0.220015	12.712	11.66	4	
0.343986	12.4472	17.3933	0	
0.291273	8.20984	9.66667	2	
0.107277	2.3835	2.47333	0	
0.307875	9.26917	8.02667	6	
0.16585	17.479	14	2	
0.21513	1.589	1.14667	0	
0.0184364	1.589	1.37333	0	
0.148736	2.11867	1.08	0	
0.165241	9.79884	7.34667	1	
0.303986	12.1823	12.9667	4	
0.259627	20.657	18.5667	0	
0.289293	8.47467	9.49333	2	
0.500974	22.5108	31.3067	3	
0.334473	18.2735	19.3	8	
0.12602	9.00434	6.36	0	
0.0710704	6.88567	5.30667	0	
0.0655713	2.91317	2.60667	1	
0.0671438	11.3878	7.64	3	
0.111766	15.6252	13.72	1	
na	0.264833	0.52	0	
0.0175144	5.5615	3.74667	0	
0.164914	28.8668	27.9867	7	
0.186948	12.9768	11.94	1	
0.1777	15.0955	17.2467	0	
0.22876	2.64833	2.17333	1	
0.249787	6.62084	7.72	0	
0.298519	23.5702	31.58	0	
0.227375	11.3878	8.67333	0	
0.302421	5.5615	6.08667	2	
0.114392	5.5615	3.88667	3	
0.408212	18.2735	25.0933	0	
0.31051	11.9175	10.96	1	
0.507215	38.9305	57.98	1	
0.00362319	1.05933	0.466667	0	
0.169445	19.8625	20.9933	1	
0.385919	31.5152	18.3933	1	
0.301459	22.5108	25.7467	9	
na	0.264833	0.08	0	
0.208838	13.7713	8.48	0	
0.0910791	19.068	16.04	1	
0.156145	13.2417	14.3133	6	
0.368233	10.5933	7.48667	0	
0.257809	15.6252	11.82	3	
0.281009	4.50217	5.86	0	
0.381624	3.44283	3.68	1	
0.242203	12.1823	14.3333	0	
0.2249	28.8668	27.5467	6	
0.0881821	3.70767	2.57333	0	
0.191015	30.9855	26.7733	0	
0.372978	26.4833	31.8333	1	
0.149779	8.20984	6.22	2	
0.323532	1.32417	2.06	0	
0.0897615	7.68017	5.26	1	
0.0678524	11.6527	9.42667	1	
0.363733	15.6252	21.58	1	
0.245794	16.9493	16.48	3	
0.105178	11.9175	9.53333	0	
0.212978	17.7438	20.02	8	
0.414898	7.1505	6.01333	0	
0.258829	27.013	27.7267	2	
0.0599164	8.7395	6.67333	0	
0.297642	20.657	23.9867	5	
0.121407	5.82634	4.52	0	
0.00992488	1.589	1.03333	0	
0.0931643	12.712	8.38667	1	
0.160164	11.123	10.4333	3	
0.253048	22.7757	19.2933	2	
0.101446	15.6252	14.12	1	
0.341931	4.23734	2.12	0	
0.544404	25.424	40.9	0	
0.228829	23.835	24.1133	7	
0.219254	11.9175	12.32	0	
0.130283	10.8582	8.55333	0	
0.361628	16.4197	20.9533	0	
0.0536029	0.7945	0.92	1	
0.335837	17.2142	11.3267	2	
0.196781	4.50217	3.74667	0	
0.205894	15.6252	14.3667	1	
0.306004	25.6888	33.9733	0	
0.437688	16.1548	21.32	0	
0.406929	2.91317	2.66	0	
0.387735	31.78	38.5667	0	
0.267969	25.9537	26.2667	5	
0.231237	1.589	1.36667	0	
0.14605	12.712	10.7267	1	
0.212052	4.23734	4.84667	0	
0.195238	3.44283	2.22	0	
0.252597	19.8625	12.42	3	
0.307615	14.8307	16.5933	0	
0.410099	23.5702	28.18	6	
0.288781	21.4515	25.74	0	
0.264402	15.89	18.4	0	
0.383431	7.945	6.16667	0	
0.26592	22.7757	25.3133	2	
0.353143	9.534	10.6267	1	
0.230219	28.0723	35.1733	2	
0.135427	13.2417	9.99333	1	
0.266122	23.5702	26.1733	1	
0.155806	15.3603	14.8267	0	
0.198723	19.8625	19.4933	2	
0.348714	26.2185	33.9733	0	
0.200265	18.5383	20.4667	0	
0.184196	15.3603	16.06	3	
0.214428	10.3285	13.2133	0	
0.226895	6.09117	5.95333	4	
0.270339	5.29667	3.77333	0	
0.24529	8.20984	9.58	0	
0.144669	15.6252	13.8333	6	
0.157617	24.6295	24.1133	2	
0.252583	9.26917	8.45333	2	
0.377475	11.123	14.1	0	
0.182552	5.03184	4.74667	2	
0.313365	18.8032	14.2333	2	
0.407506	28.0723	40.0533	0	
0.276719	24.8943	31.7333	1	
0.324513	3.9725	5.38667	0	
0.308127	14.8307	18.82	1	
0.479602	0.529667	0.8	1	
0.104118	2.91317	1.24	0	
0.128671	8.7395	8.76	0	
0.180694	3.70767	2.18667	1	
0.292111	10.0637	10.6533	1	
0.20587	7.945	8.62667	2	
0.206517	16.4197	17.18	0	
0.394307	23.5702	24.0667	0	
0.120813	10.0637	7.80667	0	
0.476395	4.23734	4.11333	0	
0.255604	22.7757	23.3267	4	
0.459544	15.89	22.2933	0	
0.399295	2.91317	3.95333	1	
0.275037	15.3603	12.8733	8	
0.137554	7.945	6.48	2	
0.117901	11.6527	12.3333	0	
0.166081	17.2142	18.28	2	
0.231226	23.5702	18.2067	1	
0.265028	24.8943	24.92	10	
0.147376	18.0087	13.6667	0	
0.213415	20.1273	16.9267	3	
0.23795	8.20984	8.2	0	
0.159466	17.2142	19.8533	0	
0.2178	13.5065	14.98	0	
0.192607	19.068	19.58	3	
0.141978	14.301	11.8933	1	
0.15703	12.4472	14.24	0	
0.126617	4.23734	3.78667	0	
0.0478051	0.7945	1.06	1	
0.126312	19.8625	16.9467	6	
0.0957425	16.9493	9.90667	0	
0.258859	10.0637	11.7133	0	
0.0894698	12.4472	9.1	0	
0.341976	3.9725	5.49333	1	
na	0	0	0	
0.226914	22.5108	20.92	6	
0.00362319	0.529667	0.233333	0	
0.121087	6.09117	6.53333	0	
0.482229	1.589	1.4	0	
0.231341	11.3878	10.4267	0	
0.239258	8.47467	8.30667	3	
0.209671	19.5977	20.7667	1	
0.184192	25.9537	22.6333	5	
0.199155	19.8625	19.5333	2	
0.14935	6.62084	7.39333	0	
0.219721	10.0637	9.25333	3	
0.324006	24.3647	20.1533	0	
na	0	0	0	
0.190515	15.3603	15.2667	3	
0.155024	10.8582	12.3267	2	
0.163515	10.3285	8.00667	0	
0.0439368	3.44283	1.62	0	
0.239863	8.7395	9.35333	6	
0.229351	18.5383	15.8533	0	
0.295929	29.9262	31.2	8	
0.289548	5.82634	4.56	0	
0.212678	9.79884	8.4	4	
0.262066	9.26917	6.69333	1	
0.171658	6.09117	4.96	1	
0.25572	12.712	12.8867	3	
0.433323	20.3922	12.2267	2	
0.299048	3.70767	3.19333	0	
0.0963624	12.4472	10.8	2	
0.143328	17.7438	15.1933	2	
0.326932	20.1273	20.0533	2	
0.142444	20.3922	17.88	0	
0.31703	21.1867	24.6133	2	
0.222765	20.1273	17.1	3	
0.285971	14.5658	15.3467	4	
0.165004	11.3878	10.4333	0	
0.172026	17.7438	12.6933	0	
0.334883	26.7482	19.5667	1	
0.00970957	0.7945	0.526667	0	
0.180127	2.91317	2.18667	2	
0.0880848	0.7945	1.13333	0	
0.0431646	2.11867	2.22667	1	
0.154767	3.70767	3.77333	0	
0.211203	16.4197	11.6933	0	
0.488739	4.23734	2.07333	0	
0.311086	18.2735	18.0733	5	
0.515241	32.8393	42.04	6	
0.22816	31.78	34.8467	8	
0.425192	7.41534	10.4267	0	
0.332765	29.9262	42.9667	2	
0.141943	10.0637	9.98667	1	
0.0169553	0.7945	0.58	0	
0.239828	13.2417	13.0333	4	
0.152168	19.068	13.7933	3	
0.173918	3.44283	2.13333	0	
0.310565	24.0998	31.38	3	
0.0999201	3.70767	3.36667	2	
0.0996926	1.05933	0.906667	0	
0.124772	7.1505	3.68	1	
0.234178	15.3603	14.7933	8	
0.388727	7.945	8.68	2	
0.583825	2.11867	1.87333	0	
0.369178	15.3603	18.72	0	
0.194131	14.301	13.9467	0	
0.254018	2.11867	2.05333	1	
0.271084	12.4472	11.04	4	
0.158937	12.712	11.8133	3	
0.285364	26.2185	26.7133	0	
0.287407	8.7395	6.69333	0	
0.452527	14.8307	18.0067	2	
0.12189	9.26917	8.87333	0	
0.416265	2.64833	3.41333	0	
0.329727	21.1867	23.3667	8	
0.170959	1.85383	1.71333	0	
0.27657	8.47467	8.77333	2	
0.214673	5.5615	4.53333	0	
0.0910117	20.9218	12.9733	1	
0.0854815	6.356	5.36667	1	
0.329507	9.26917	11.94	1	
0.245051	9.26917	10.8933	4	
0.273518	19.5977	21.6933	0	
0.215204	28.3372	21.2733	0	
0.151246	5.82634	5.66667	1	
0.264906	17.479	19.28	8	
0.435659	13.5065	11.02	0	
0.358515	24.3647	21.1467	3	
0.195607	12.9768	14.36	0	
0.266403	3.9725	4.63333	3	
0.0834244	6.356	6.59333	1	
0.0885601	12.712	9.48	0	
0.125865	21.7163	19.1933	5	
0.494699	43.6975	28.1533	0	
0.391398	14.5658	19.38	2	
0.119589	7.68017	6.80667	0	
0.169899	8.20984	8.56	1	
0.498002	3.70767	5.45333	0	
0.23776	20.3922	18	4	
0.150889	9.79884	7.04667	2	
0.165343	4.767	4.9	2	
na	0.264833	0.453333	0	
0.0987086	6.09117	5.58	1	
0.327186	13.5065	16.3067	6	
na	0	0	0	
0.255097	18.0087	17.8667	0	
0.305664	5.03184	4.1	0	
0.313959	22.7757	28.8733	0	
0.352996	19.8625	23.3533	2	
0.383453	20.1273	24.8133	4	
0.149268	14.301	15.2667	0	
0.238239	24.0998	14.92	2	
0.263967	30.9855	41.3267	0	
0.218127	12.712	10.88	1	
0.187277	10.8582	12.7133	0	
0.308639	11.9175	8.43333	1	
0.3804	29.1317	32.26	0	
0.396371	22.5108	14.5933	0	
0.152662	3.9725	2.72	2	
0.203326	12.9768	11.82	0	
0.212202	6.356	3.38667	1	
0.0834819	1.05933	1.08667	0	
0.176213	5.82634	5.02	0	
0.241633	6.62084	8.5	0	
0.18378	7.41534	4.29333	1	
0.143737	20.9218	21.38	1	
0.171002	15.0955	16.1267	0	
0.313493	9.26917	10.8	1	
0.337035	5.82634	5.09333	2	
0.0639606	12.712	10.62	0	
0.148724	8.20984	8.6	3	
0.135514	1.85383	1.15333	0	
0.216248	12.712	12.3667	4	
0.107881	16.9493	14.84	3	
0.215165	12.712	11.8067	2	
0.207813	10.5933	9.41333	0	
0.033352	2.3835	1.87333	0	
0.173837	6.62084	7.26	2	
0.345944	1.05933	0.873333	0	
0.136522	20.1273	15.8333	0	
0.283664	14.301	12.7333	2	
0.183961	12.1823	13.9267	0	
0.39129	2.91317	2.73333	1	
0.181852	6.62084	6.12667	0	
0.121615	10.0637	8.93333	0	
0.36393	12.1823	12.66	2	
0.398815	22.246	21.2467	0	
0.0841502	4.23734	2.93333	1	
0.336875	11.9175	12.3333	0	
0.250459	4.23734	2.99333	0	
0.312341	31.5152	32.2067	0	
0.307904	18.5383	20.64	1	
0.18831	16.9493	17.7267	9	
0.424444	2.11867	2.56	1	
0.233923	20.3922	22.5933	3	
0.0555064	3.44283	2.77333	1	
0.153216	8.7395	7.86667	3	
0.188818	25.9537	20.48	1	
0.575491	6.09117	3.29333	1	
0.332124	30.9855	27.6067	1	
0.158558	6.356	8.1	1	
0.374648	8.20984	9.9	2	
0.239927	11.123	10.9267	0	
0.114882	19.8625	15.6933	2	
0.411064	26.4833	34.1133	1	
0.105934	3.178	2.26	0	
0.426563	5.29667	6.62	0	
0.193186	10.3285	10.7067	0	
0.427545	22.7757	33.4333	0	
0.224246	4.23734	4.84667	1	
0.310811	11.6527	15.0867	5	
0.227865	9.534	7.82667	0	
0.374201	15.3603	23.2067	0	
0.310079	5.82634	6.97333	2	
0.194744	21.7163	23.42	5	
0.529646	1.32417	0.686667	0	
0.465725	29.6613	36.76	0	
0.169983	13.5065	14.8867	5	
0.18297	11.6527	11.88	0	
0.0167592	1.05933	0.966667	0	
0.156716	5.03184	5.02	1	
0.149985	7.41534	5.34667	0	
0.323614	24.6295	24.5067	4	
0.183796	4.767	5.63333	0	
0.311876	6.356	3.15333	0	
0.327953	5.29667	5.95333	1	
0.079815	11.6527	8.26667	0	
0.0631847	2.11867	2.07333	0	
0.203937	8.47467	9.32667	1	
0.137527	15.89	13.6733	2	
0.124022	20.1273	17.5267	0	
0.224216	28.0723	28.66	1	
0.351155	20.657	25.08	5	
0.0711764	9.534	7.32667	0	
0.261911	25.6888	28.6067	7	
0.218415	3.70767	3.9	1	
0.0410293	1.85383	1.28667	0	
0.222481	14.8307	17.34	0	
0.328395	9.79884	10.8867	3	
0.00511815	1.85383	0.9	0	
0.143186	10.0637	8.84	0	
0.575806	6.09117	5.58667	0	
0.118712	5.5615	4.77333	0	
0.0152264	0.7945	0.593333	0	
0.398693	11.123	6.91333	0	
0.233194	10.3285	10.5133	7	
0.233566	11.123	11.8	0	
0.138284	15.0955	9.88	0	
0.299517	1.32417	1.56667	0	
0.244214	19.068	19.2733	2	
0.0989818	10.3285	8.60667	4	
0.0504098	6.09117	4.76	0	
0.147894	8.7395	9.50667	3	
0.215585	17.479	19.9667	0	
0.177715	23.835	27.1267	1	
0.211696	5.03184	4.22667	2	
0.211568	8.20984	8.65333	0	
0.419604	22.5108	31.2667	0	
0.35283	4.767	4.29333	1	
0.375641	21.7163	12.3533	0	
0.35853	2.11867	1.89333	0	
0.245357	5.29667	5.30667	2	
0.171755	24.6295	17.46	1	
0.332337	29.3965	36.8333	0	
0.405089	13.5065	8.66	0	
0.244897	14.301	12.5933	5	
0.249332	6.88567	6.69333	1	
0.212756	23.5702	24.1	5	
0.480795	21.9812	18.2467	0	
0.199752	10.8582	9.75333	0	
0.279316	14.8307	10.8867	2	
0.0355107	1.589	1.32667	1	
0.3768	3.70767	3.53333	0	
0.108873	5.03184	4.61333	1	
0.124423	10.3285	8.30667	0	
0.203035	4.23734	4.44667	1	
0.441369	7.1505	5.42667	3	
0.177449	17.2142	17.2533	0	
0.37723	11.3878	13.1733	0	
0.107942	34.1635	27.7933	3	
0.343779	27.5427	32.62	0	
0.263274	19.068	24.0867	3	
0.550823	23.0405	26.88	0	
0.307502	12.4472	13.0933	1	
0.257999	1.32417	1.14	0	
0.219303	36.2822	34.8333	1	
0.202885	27.8075	32.8933	5	
na	0.264833	0.08	0	
0.178987	11.123	12.5933	1	
0.254596	12.9768	15.6667	1	
0.273532	25.1592	14.1267	0	
0.118118	13.7713	11.52	0	
0.343885	1.05933	1.33333	0	
0.19847	28.3372	30.0133	0	
0.273034	2.64833	1.86667	1	
0.186631	15.3603	11.5733	0	
0.162151	11.9175	10.84	0	
0.224436	2.3835	3.10667	2	
0.241032	14.8307	13.4667	2	
0.426332	13.2417	17.8667	0	
0.165234	15.0955	14.5533	7	
0.0819359	14.0362	10.2667	0	
0.336508	15.6252	20.26	4	
0.117282	10.0637	7.54667	1	
0.286064	14.8307	16.8067	5	
0.217436	16.9493	18.2733	6	
0.123678	21.4515	20.34	3	
0.251579	14.0362	12.9067	3	
0.0872949	11.9175	8.65333	2	
0.246397	11.3878	11.7133	0	
0.149435	12.712	13.3133	2	
0.404394	21.1867	24.3267	0	
0.0728293	6.88567	4.12667	0	
0.266282	5.29667	4.47333	0	
0.17706	22.246	23.0733	0	
0.00970957	0.7945	0.526667	0	
0.113132	5.29667	4.38	3	
0.193162	4.50217	2.24	0	
0.148829	25.1592	18.5467	5	
0.208769	4.23734	3.74	2	
0.383287	16.4197	9.4	2	
0.129252	7.1505	5.00667	0	
0.219941	9.79884	8.36667	0	
0.14256	11.6527	10.8133	4	
0.0962862	17.479	14.4933	4	
0.188741	17.479	17.72	0	
0.748221	4.23734	7.16667	0	
0.32996	18.2735	16.12	4	
na	0	0	0	
0.322638	15.0955	13.9	1	
0.488387	10.5933	14.06	0	
0.0966631	14.5658	10.1533	0	
0.60287	5.5615	8.50667	1	
0.271388	3.70767	3.2	0	
0.23287	12.4472	11.5933	2	
0.256488	10.5933	10.9133	2	
0.133619	7.41534	8.90667	7	
0.165517	12.1823	11.8067	1	
0.260259	29.1317	34.2733	10	
0.174913	11.123	11.16	1	
0.225166	5.29667	5.28667	0	
0.432094	8.7395	8.06667	0	
0.155876	5.29667	4.90667	0	
0.603142	4.23734	6.38	0	
0.153117	24.8943	23.5533	5	
0.0117873	0.7945	0.793333	0	
0.174289	18.0087	18.2133	1	
0.193045	10.3285	8.45333	1	
0.230171	24.8943	14.1067	0	
0.176562	3.178	3.92667	1	
0.122969	3.9725	4.32	0	
0.315577	15.89	17.9867	3	
0.116525	8.7395	8.70667	0	
0.431622	23.5702	30.8467	3	
0.245448	1.589	1.88667	0	
0.157016	19.5977	18.26	2	
0.238326	15.6252	16.9933	1	
0.111797	5.5615	4.99333	0	
0.526226	43.9624	34.12	0	
0.222173	7.945	4.30667	0	
0.143946	21.9812	21.16	0	
0.320583	30.7207	37.5	5	
0.262228	20.3922	20.0067	0	
0.254026	9.534	10.5067	1	
0.283153	11.3878	8.14667	2	
0.245569	14.0362	12.3133	4	
0.330165	8.7395	10.2467	0	
0.171117	25.6888	24.82	4	
0.605427	12.712	5.45333	0	
0.159992	11.123	11.7867	3	
0.224001	7.945	7.28667	0	
0.580867	24.3647	32.0133	0	
0.182888	20.1273	18.5067	4	
0.25222	15.89	20.3933	0	
0.157339	7.41534	7.89333	3	
0.171401	8.47467	5.52667	0	
0.166728	20.3922	19.1867	0	
0.30016	23.3053	25.5333	6	
0.361996	16.6845	19.8467	4	
0.325529	10.0637	10.6533	4	
0.0859173	19.3328	12.84	0	
0.124865	16.6845	13.14	3	
0.054784	1.05933	1.14	0	
0.227607	16.1548	15.4333	1	
0.205479	16.6845	14.9067	0	
0.297176	11.3878	15.8267	1	
0.387734	2.3835	3.46667	0	
0.14776	6.62084	7.06	0	
0.178241	21.7163	19.8267	0	
0.209788	16.9493	17.3333	1	
0.303937	7.945	7.58667	0	
0.318403	5.29667	6.56667	0	
0.165813	10.5933	9.98667	6	
0.268985	11.3878	8.38	0	
0.180008	23.0405	21.3533	0	
0.257678	12.4472	13.9933	6	
0.16016	23.835	23.7067	3	
0.444275	10.0637	4.56667	0	
0.16665	3.70767	2.67333	0	
0.561526	13.7713	14.8333	0	
0.376365	17.2142	23.2333	1	
0.198935	19.5977	22.4	1	
0.723581	6.62084	9.64	0	
0.124588	6.09117	6.44667	2	
0.350402	24.3647	33.16	2	
0.587431	5.5615	9.46	0	
0.257713	22.5108	27.2933	1	
0.110749	14.301	14.84	1	
0.0816792	9.00434	6.87333	3	
0.0588983	1.05933	0.9	0	
0.130793	7.945	6.07333	1	
0.264706	0.7945	1.05333	0	
0.15659	11.6527	10.4333	4	
0.406513	24.3647	25.76	0	
0.320547	18.0087	18.5533	1	
0.354342	34.1635	22.7333	0	
0.162166	14.301	13.2267	0	
0.21784	11.9175	12.86	0	
0.382218	12.9768	16.8467	3	
0.287321	11.3878	12.2867	0	
0.451443	1.589	2.12667	1	
0.435314	10.3285	14.5533	2	
0.335573	7.1505	7.22667	2	
0.28963	17.2142	17.6867	2	
na	0.264833	0.153333	0	
0.399204	7.41534	9.31333	4	
0.141742	15.3603	13.72	0	
0.123033	19.068	15.1267	2	
0.195792	13.7713	15.3067	1	
0.225103	6.356	6.73333	0	
0.197834	28.0723	21.4733	3	
0.256785	7.945	7.9	1	
0.258068	20.657	24.6067	1	
0.0951414	3.44283	2.18	0	
0.30624	20.657	21.86	0	
0.141762	1.32417	1.34	0	
0.112413	11.6527	11.06	1	
0.307107	1.589	2.47333	2	
0.160823	15.6252	12.3267	4	
0.112332	2.91317	2.59333	2	
0.0638014	6.88567	5.76667	0	
0.155825	9.26917	7.10667	0	
0.175337	9.00434	9.20667	0	
0.262866	8.7395	4.74	0	
0.226679	17.2142	19.2733	3	
0.209881	11.3878	14.42	4	
0.602892	7.1505	8.28	0	
0.215128	1.589	1.36667	0	
0.169578	27.8075	30	3	
0.238244	15.3603	10.6	0	
0.187265	3.9725	4.77333	2	
na	0	0	0	
0.258193	9.00434	6.16	1	
0.285917	16.6845	15.04	0	
0.172922	3.44283	1.98	0	
0.15923	19.8625	19.58	0	
0.196273	3.44283	2.94667	1	
0.439673	14.8307	9.72	3	
0.374171	15.3603	10.66	0	
0.207999	20.1273	13.6333	0	
0.0983366	6.62084	5.17333	1	
0.0900898	3.178	3.43333	0	
0.180395	21.7163	21.18	3	
0.28622	20.9218	20.22	6	
0.183063	18.8032	17.28	7	
0.165483	20.1273	19.14	0	
0.059327	5.03184	4.32	1	
0.286067	4.50217	3.61333	0	
0.128826	6.356	6.55333	3	
0.150532	7.945	5.8	2	
0.143174	10.0637	8.6	0	
0.480937	16.4197	24.62	1	
0.243084	25.1592	23.6867	4	
0.177913	11.123	13.2667	0	
0.500868	0.7945	0.24	0	
0.297741	12.712	11.0667	2	
0.174136	6.356	4.67333	1	
0.15245	10.0637	9.85333	3	
0.320408	12.1823	12.14	0	
0.176274	4.767	3.70667	0	
0.148996	19.5977	22.5467	4	
0.0995767	19.3328	15.7733	3	
0.174575	7.1505	6.33333	0	
0.267406	16.4197	13.8933	0	
0.19905	14.301	14.8333	0	
0.141821	2.3835	2.28667	0	
0.140108	4.50217	3.35333	0	
0.110377	14.8307	9.59333	1	
0.138635	6.356	4.14667	0	
0.204313	2.91317	2.92667	2	
0.119179	2.64833	3.08667	2	
na	0.264833	0.22	0	
0.179215	17.2142	18.0533	0	
0.198298	7.41534	6.84	0	
0.272255	21.7163	22.1	1	
0.221192	6.62084	4.28	0	
0.252077	2.3835	1.82667	0	
0.251186	18.8032	24.38	1	
0.0791902	2.64833	1.88	1	
0.307442	19.8625	26.36	0	
0.274844	13.7713	17.1467	1	
0.270266	9.00434	11.54	3	
0.37207	2.3835	2.68667	0	
0.105836	3.44283	2.92	0	
0.242464	17.479	10.7733	0	
0.439071	12.712	12.82	0	
0.31057	16.6845	13.9267	0	
na	0	0	0	
0.11573	4.50217	3.78	0	
na	0.264833	0.28	0	
0.451265	0.7945	1.09333	0	
0.577068	2.11867	2.44	0	
0.383378	34.958	47.2067	0	
0.143936	20.657	16.94	1	
0.230128	23.5702	24.9867	0	
0.48966	3.70767	5.78	0	
0.275563	3.70767	2.63333	0	
0.257129	12.712	12.4733	4	
0.41554	19.8625	13.72	1	
0.113594	8.20984	5.14	1	
0.0994363	13.2417	12.1267	0	
0.275245	16.4197	21.5733	0	
0.151914	20.3922	19.3333	0	
0.148371	0.7945	0.78	1	
0.238264	31.78	31.46	4	
0.219618	19.8625	15.9667	1	
0.0829441	4.23734	3.99333	0	
0.190703	20.9218	18.8333	3	
0.296121	8.47467	7.97333	1	
0.0879316	7.41534	6.1	1	
0.310689	18.5383	21.8267	3	
0.0489039	5.03184	3.85333	2	
0.188851	27.5427	23.6267	1	
0.073355	2.64833	2.3	0	
0.151528	11.3878	9.20667	0	
0.260998	11.9175	9.54667	0	
0.239986	11.3878	9.78	0	
0.152559	5.03184	5.31333	0	
0.370509	15.6252	20.22	2	
0.13008	21.1867	22.4733	2	
0.154181	16.4197	14.2133	3	
0.00680916	0.7945	0.58	0	
0.201134	10.8582	7.68	0	
0.225891	10.5933	8.04	0	
0.28484	17.479	21.28	0	
0.190472	21.7163	23.7067	5	
0.10824	7.41534	6.17333	1	
0.176877	14.0362	11.9	4	
0.135427	22.5108	22.5667	2	
0.35338	16.1548	13.66	2	
0.193793	11.123	11.7267	3	
0.0809631	6.62084	4.90667	0	
0.0880081	9.26917	7.85333	1	
0.284198	9.79884	10.0667	0	
0.299631	6.09117	6.39333	1	
0.307367	14.8307	21.1933	0	
0.243437	2.91317	2.91333	0	
0.217278	9.534	9.57333	7	
0.00568182	0.529667	0.3	0	
0.425662	18.5383	25.3733	0	
0.27739	24.3647	12.4933	0	
0.176617	9.00434	6.48667	0	
0.0795859	4.767	3.95333	1	
0.207731	13.7713	14.12	1	
0.18133	5.29667	5.48	4	
0.245129	5.5615	7.03333	0	
0.151308	7.68017	6.60667	0	
0.228728	4.50217	5.22667	0	
0.224021	16.9493	17.3733	0	
0.353807	13.7713	18.1667	2	
0.0458226	4.23734	3.41333	1	
0.172753	17.7438	15.7133	0	
0.234397	29.3965	21.0067	1	
0.399953	22.7757	26.2733	0	
0.194032	20.1273	20.8733	4	
0.152394	20.3922	21.8867	1	
0.243972	3.70767	3.2	0	
0.00362319	0.529667	0.233333	0	
0.248725	14.301	17.3867	0	
0.310194	12.9768	10.16	0	
na	0.264833	0.22	0	
0.133095	16.6845	12.74	1	
0.179093	11.3878	9.6	1	
0.00756144	0.529667	0.306667	0	
0.03369	4.50217	3.45333	2	
0.09927	6.09117	4.52	0	
0.236694	8.7395	6.8	0	
0.207096	1.589	1.10667	0	
0.121267	8.7395	7.72667	0	
0.0693166	5.03184	4.4	0	
0.00173611	0.529667	0.16	0	
0.273972	18.0087	20.2133	2	
0.192778	9.26917	10.2467	2	
