mlcoalsim version 094beta (20060404)
OUTPUT FILE: date Wed Apr  5 11:20:41 2006 

Input data from the file: /Users/user/Documents/WorkatUB/mlcoal/mlcoalsim094/build/input.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 111

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1000
N_samples:             20
Thetaw:                5
Recombination:         10


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW*)	value(D/Dmin)	value(H/Hmin)	value(maxhap)	value(maxhap1)
-0.3519	-3.2008	-0.11593	-0.21571	-0.23632	-0.33236	0.31579	0.095238	0.18182	0.16916	na	0.65	0.95263	0.11506	22	0	0	6.2011	5.6316	5.3158	-0.14235	0.0079745	0.15	0.2	
-0.43879	-1.5035	-0.43918	-0.50939	-0.59815	-0.66049	-2.6105	0.25	0.30769	0.27556	na	0.45	0.87895	0.11249	13	0	0	3.6643	3.2211	5.8316	-0.18748	-0.11156	0.3	0.45	
0.69702	-0.49276	1.098	1.1389	1.1931	1.2506	-0.52632	0.33333	0.46154	0.47974	na	0.45	0.9	0.16502	13	0	0	3.6643	4.3684	4.8947	0.29781	-0.022492	0.2	0.4	
-0.33871	-2.2481	-0.9069	-0.86035	-1.1678	-1.0936	2.1895	0.1875	0.35294	0.2884	na	0.55	0.92632	0.11772	17	0	0	4.7918	4.3579	2.1684	-0.14034	0.071551	0.2	0.3	
-0.54357	-3.0416	0.1537	-0.057519	0.091536	-0.13101	1	0.071429	0.13333	0.13981	na	0.55	0.92105	0.11212	15	0	0	4.228	3.6053	2.6053	-0.22829	0.037037	0.2	0.2	
-1.0744	-0.82284	-0.85557	-1.0593	-1.0136	-1.224	0.87368	0	0	0.15282	na	0.25	0.56842	0.10489	6	0	0	1.6912	1.1211	0.24737	-0.5225	0.080897	0.65	0.8	
-0.91975	-4.79	-1.0011	-1.1337	-1.2448	-1.3759	1.8737	0.090909	0.16667	0.24558	na	0.55	0.86842	0.088489	12	0	0	3.3824	2.5158	0.64211	-0.3971	0.086745	0.3	0.55	
1.0309	-1.0559	1.025	1.1949	1.6494	1.7611	-2.9579	0.38462	0.59259	0.57673	na	0.65	0.92632	0.1744	27	0	0	7.6105	9.6263	12.584	0.41052	-0.060862	0.25	0.25	
1.4586	0.4404	0.45655	0.87254	0.45161	0.93827	1.3684	0.38889	0.47368	0.45677	na	0.5	0.88421	0.18596	19	0	0	5.3555	7.4211	6.0526	0.59775	0.040012	0.3	0.45	
0.032043	-0.62472	0.027474	0.033531	-0.064738	-0.040393	2.6947	0.086957	0.16667	0.17417	na	0.55	0.89474	0.13562	24	0	0	6.7649	6.8211	4.1263	0.012871	0.062378	0.3	0.45	
-0.36165	-1.2962	0.12943	-0.017837	0.059497	-0.093317	-1.0842	0.14286	0.22727	0.23253	na	0.55	0.88421	0.11765	22	0	0	6.2011	5.6158	6.7	-0.14629	-0.027379	0.3	0.3	
0.44395	0.52579	-0.1011	0.068484	-0.21472	-0.0043305	1.9684	0.055556	0.10526	0.13024	na	0.45	0.88947	0.1494	19	0	0	5.3555	5.9842	4.0158	0.18194	0.057556	0.25	0.25	
0.18609	-2.4	-0.26769	-0.15485	-0.19395	-0.083855	0.6	0.17857	0.31034	0.28724	na	0.7	0.94737	0.13858	29	0	0	8.1742	8.5632	7.9632	0.073743	0.011494	0.2	0.2	
-0.77896	-1.1471	0.57431	0.20213	0.59973	0.1809	-3.1263	0.28	0.38462	0.43924	na	0.55	0.86842	0.10508	26	0	0	7.3286	5.8579	8.9842	-0.31102	-0.066802	0.35	0.5	
-0.018108	-3.2183	-0.28426	-0.23948	-0.4356	-0.36532	-2.0421	0.052632	0.1	0.14552	na	0.65	0.95263	0.12802	20	0	0	5.6374	5.6105	7.6526	-0.007386	-0.056725	0.15	0.25	
-0.62659	-3.8277	-0.19659	-0.37578	-0.33208	-0.51828	0.63158	0.1	0.19048	0.14519	na	0.65	0.95263	0.10898	21	0	0	5.9193	4.9474	4.3158	-0.25447	0.016708	0.15	0.3	
1.1129	-0.57063	0.45655	0.75459	0.45161	0.80403	2.1789	0.33333	0.47368	0.4346	na	0.55	0.91579	0.17397	19	0	0	5.3555	6.9316	4.7526	0.4561	0.063712	0.25	0.35	
-0.95179	-5.9181	-1.33	-1.4173	-1.7182	-1.7857	1.4842	0.08	0.15385	0.13841	na	0.75	0.96316	0.090016	26	0	0	7.3286	5.5316	4.0474	-0.38003	0.031714	0.15	0.2	
-0.02413	-0.19544	-0.42279	-0.35409	-0.22669	-0.19455	-0.70526	0.058824	0.085714	0.26472	na	0.6	0.92105	0.13221	35	0	0	9.8654	9.8053	10.511	-0.0094531	-0.011195	0.25	0.25	
-0.36931	-3.6863	-0.55095	-0.57838	-0.75528	-0.76523	3.3368	0.15789	0.25	0.25784	na	0.65	0.94211	0.12186	20	0	0	5.6374	5.0895	1.7526	-0.15063	0.09269	0.2	0.2	
-0.47005	-2.5009	0.3294	0.1131	0.29749	0.070348	2.1684	0.083333	0.15385	0.11045	na	0.5	0.92105	0.11703	13	0	0	3.6643	3.1895	1.0211	-0.20083	0.092668	0.2	0.35	
-1.7674	-2.9597	-1.2164	-1.6018	-1.5474	-1.9603	-2.5053	0.27778	0.42105	0.30992	na	0.5	0.87895	0.068786	19	0	0	5.3555	2.8526	5.3579	-0.72432	-0.073253	0.3	0.5	
-1.1851	-3.4777	-1.2137	-1.4002	-1.5318	-1.7194	-0.61053	0	0	0.053811	na	0.55	0.88947	0.084348	17	0	0	4.7918	3.2737	3.8842	-0.49101	-0.019952	0.25	0.35	
0.49481	-1.5031	0.014603	0.18353	-0.085323	0.13101	4.4105	0.15152	0.23529	0.2478	na	0.7	0.95789	0.14583	34	0	0	9.5836	10.784	6.3737	0.19417	0.072067	0.15	0.25	
-0.86801	0.99787	-0.93758	-1.0659	-1.2142	-1.3367	2.1474	0.44444	0.57895	0.57196	na	0.35	0.83684	0.13367	19	0	0	5.3555	4.1263	1.9789	-0.35572	0.062789	0.35	0.5	
-0.16569	-2.4551	0.22999	0.13398	0.18187	0.089369	2.3474	0.18182	0.25	0.21312	na	0.5	0.91053	0.12551	12	0	0	3.3824	3.2263	0.87895	-0.071535	0.10867	0.25	0.35	
0.37977	-2.3634	0.62015	0.63877	0.65112	0.6839	-1.2105	0.19048	0.31818	0.25926	na	0.65	0.95263	0.14694	22	0	0	6.2011	6.8158	8.0263	0.15362	-0.030569	0.15	0.2	
-0.82955	-5.5628	-0.43918	-0.6409	-0.59815	-0.80705	1.9684	0.083333	0.15385	0.12335	na	0.6	0.94211	0.10436	13	0	0	3.6643	2.8263	0.85789	-0.35443	0.084121	0.15	0.3	
0.27896	-2.4645	0.37479	0.40299	0.35531	0.40139	0.88421	0.047619	0.090909	0.11007	na	0.65	0.95263	0.14121	22	0	0	6.2011	6.6526	5.7684	0.11284	0.022329	0.15	0.2	
0.38326	0.44749	0.93633	0.89914	1.0366	1.0015	-2.7053	0.26087	0.29167	0.34583	na	0.5	0.92105	0.14943	24	0	0	6.7649	7.4368	10.142	0.15395	-0.062622	0.2	0.25	
-0.36683	-2.0536	0.39166	0.19674	0.3735	0.16596	2.2105	0.058824	0.11111	0.13805	na	0.55	0.91053	0.11949	18	0	0	5.0737	4.5789	2.3684	-0.15112	0.068226	0.25	0.35	
-0.35233	-3.7244	0.091509	-0.046253	0.27858	0.088364	2.1789	0.16667	0.28	0.2298	na	0.7	0.95789	0.11775	25	0	0	7.0467	6.4053	4.2263	-0.14109	0.048421	0.15	0.25	
0.16394	-6.2003	0.97593	0.85741	1.0693	0.94446	0.063158	0.058824	0.11111	0.14283	na	0.75	0.96842	0.1425	18	0	0	5.0737	5.2947	5.2316	0.067534	0.0019493	0.15	0.15	
-0.46607	-2.4015	0.32029	0.10475	0.28821	0.058471	0.70526	0.125	0.23529	0.16946	na	0.55	0.92105	0.11406	17	0	0	4.7918	4.1947	3.4895	-0.19311	0.023048	0.2	0.2	
0.2834	-3.0615	0.39689	0.42283	0.3856	0.42903	-1.4737	0.23333	0.35484	0.34071	na	0.75	0.96842	0.14103	31	0	0	8.738	9.3684	10.842	0.11182	-0.02641	0.15	0.15	
0.4551	-1.0634	0.73537	0.75903	0.78478	0.82279	0.84211	0.27778	0.42105	0.34786	na	0.55	0.92105	0.15117	19	0	0	5.3555	6	5.1579	0.18651	0.024623	0.2	0.3	
0.10874	-2.2529	0.1537	0.16323	0.091536	0.11703	2.2842	0.071429	0.13333	0.1568	na	0.55	0.92105	0.13607	15	0	0	4.228	4.3526	2.0684	0.045669	0.0846	0.25	0.35	
-0.42809	-2.0968	0.99682	0.67916	1.0654	0.72828	1.0316	0	0	0.088093	na	0.45	0.90526	0.12101	11	0	0	3.1006	2.7263	1.6947	-0.18707	0.0521	0.2	0.3	
-0.79847	-8.146	-0.74928	-0.88838	-1.003	-1.1379	-0.67368	0	0	0.098045	na	0.8	0.94737	0.095537	23	0	0	6.483	5.1368	5.8105	-0.32182	-0.016273	0.25	0.3	
0.73029	-0.91262	-0.01839	0.23745	-0.12411	0.19228	1.9579	0.17241	0.3	0.27719	na	0.65	0.94211	0.15418	30	0	0	8.4561	10.032	8.0737	0.28876	0.036257	0.2	0.25	
-0.12779	-1.2303	-0.45216	-0.41469	-0.63935	-0.57542	0.6	0.1	0.19048	0.17678	na	0.55	0.92105	0.12594	21	0	0	5.9193	5.7211	5.1211	-0.051897	0.015873	0.2	0.3	
1.0948	-0.78124	0.417	0.71273	0.4005	0.74514	0.14737	0.30769	0.42857	0.42242	na	0.5	0.92105	0.17425	14	0	0	3.9462	5.1263	4.9789	0.4635	0.005848	0.2	0.3	
0.5577	-1.1885	0.055607	0.23401	-0.022783	0.19182	-0.37895	0.076923	0.14286	0.17539	na	0.5	0.88421	0.15253	14	0	0	3.9462	4.5474	4.9263	0.23612	-0.015038	0.25	0.3	
0.58841	-2.6168	0.964	0.99242	1.0838	1.1221	-1.5789	0.19355	0.3125	0.30711	na	0.75	0.96842	0.15626	32	0	0	9.0198	10.368	11.947	0.23172	-0.027412	0.15	0.15	
-0.21136	-2.8677	-0.3242	-0.33807	0.051007	-0.035526	-0.90526	0	0	0.12076	na	0.5	0.87895	0.12339	11	0	0	3.1006	2.9158	3.8211	-0.092362	-0.04572	0.3	0.35	
0.39772	0.3869	0.21132	0.30593	0.1624	0.27773	0.72632	0	0	0.1729	na	0.3	0.77895	0.14983	8	0	0	2.255	2.5211	1.7947	0.18289	0.050439	0.4	0.4	
-1.1152	-3.3535	-1.2137	-1.3764	-1.5318	-1.6925	0.93684	0	0	0.052337	na	0.55	0.86842	0.082443	17	0	0	4.7918	3.3632	2.4263	-0.46207	0.030616	0.35	0.4	
0.45665	0.7734	0.3461	0.43735	0.31476	0.42773	0.90526	0.375	0.55556	0.50439	na	0.3	0.77895	0.15223	9	0	0	2.5368	2.8737	1.9684	0.2058	0.05588	0.35	0.65	
0.78588	0.78519	1.0142	1.1008	1.1179	1.2255	2.3053	0.16667	0.26316	0.22484	na	0.45	0.91579	0.16571	19	0	0	5.3555	6.4684	4.1632	0.32206	0.067405	0.15	0.3	
-0.27758	-1.9252	-0.76454	-0.72343	-0.96339	-0.90369	1.1895	0.1	0.18182	0.17143	na	0.45	0.88421	0.11774	11	0	0	3.1006	2.8579	1.6684	-0.1213	0.060074	0.25	0.4	
-0.54636	-2.2674	-0.19261	-0.34429	-0.32226	-0.47676	-4.8	0.17647	0.22222	0.23441	na	0.55	0.86842	0.10688	18	0	0	5.0737	4.3368	9.1368	-0.22507	-0.14815	0.35	0.4	
-0.81327	-4.2144	-1.4413	-1.4607	-1.7297	-1.7383	1.0632	0.11111	0.2	0.12757	na	0.5	0.87368	0.090602	10	0	0	2.8187	2.1632	1.1	-0.36044	0.059064	0.3	0.35	
-0.11591	-1.0338	0.45689	0.33408	0.45788	0.32804	-3.9474	0.14815	0.21429	0.3151	na	0.6	0.93684	0.12809	28	0	0	7.8923	7.6579	11.605	-0.046041	-0.078321	0.2	0.25	
0.13349	-2.8194	0.058987	0.094089	-0.024809	0.031894	2.7789	0.05	0.095238	0.15479	na	0.65	0.94737	0.13422	21	0	0	5.9193	6.1263	3.3474	0.054213	0.073517	0.2	0.2	
-0.45547	-1.9443	-0.65875	-0.69625	-0.88105	-0.90218	1.9474	0.11111	0.21053	0.14712	na	0.55	0.92632	0.11119	19	0	0	5.3555	4.7105	2.7632	-0.18666	0.056941	0.2	0.25	
-1.4275	-2.473	-1.6452	-1.8342	-1.9778	-2.1715	-0.50526	0.2	0.27273	0.24484	na	0.4	0.78421	0.11353	11	0	0	3.1006	1.8526	2.3579	-0.62379	-0.025518	0.45	0.6	
-0.099866	-1.4869	-0.1702	-0.17376	-0.27158	-0.26282	1.7684	0	0	0.050024	na	0.4	0.87368	0.12656	9	0	0	2.5368	2.4632	0.69474	-0.045007	0.10916	0.25	0.45	
1.2021	0.099626	0.68379	0.97107	0.72138	1.0591	0.75789	0.29412	0.38889	0.37919	na	0.5	0.89474	0.17874	18	0	0	5.0737	6.6947	5.9368	0.49519	0.023392	0.3	0.4	
-1.297	-0.66086	-1.2035	-1.4219	-1.4153	-1.6432	1.0211	0.33333	0.42857	0.41728	na	0.25	0.62632	0.13687	7	0	0	1.9731	1.1947	0.17368	-0.61139	0.081036	0.6	0.75	
-0.062543	-1.2466	-0.6952	-0.59103	-0.94557	-0.79908	2.4211	0.2	0.30769	0.29737	na	0.6	0.91053	0.12393	26	0	0	7.3286	7.2105	4.7895	-0.024972	0.051732	0.25	0.35	
-0.4912	-2.3319	0.77688	0.48093	0.79936	0.49375	-1.4105	0.14286	0.25	0.21944	na	0.4	0.77368	0.11735	8	0	0	2.255	1.9263	3.3368	-0.22588	-0.097953	0.45	0.65	
-0.77031	-0.73271	-0.66718	-0.80914	-0.022783	-0.30986	-8.2947	0.15385	0.28571	0.30539	na	0.4	0.82632	0.10576	14	0	0	3.9462	3.1158	11.411	-0.32613	-0.32916	0.35	0.4	
0.19122	-4.4006	0.17772	0.21116	0.11845	0.17178	-1.6947	0.11111	0.21053	0.26158	na	0.7	0.96316	0.13882	19	0	0	5.3555	5.6263	7.3211	0.078365	-0.049554	0.15	0.2	
-0.79829	-1.9252	-0.43918	-0.63038	-0.59815	-0.79532	0.55789	0.25	0.46154	0.26301	na	0.45	0.87368	0.10255	13	0	0	3.6643	2.8579	2.3	-0.34108	0.023842	0.3	0.4	
-0.70684	-6.3557	-0.30579	-0.49026	-0.44606	-0.63632	0.78947	0	0	0.068288	na	0.65	0.94737	0.10073	14	0	0	3.9462	3.1842	2.3947	-0.29926	0.031328	0.2	0.25	
-0.6414	-2.0094	-0.56585	-0.68434	-0.78597	-0.89855	1.3368	0.125	0.2	0.20216	na	0.6	0.84737	0.10355	25	0	0	7.0467	5.8789	4.5421	-0.25684	0.029708	0.4	0.45	
0.0076789	1.0844	0.83594	0.69022	0.89433	0.74237	-2.1579	0.14286	0.26667	0.19939	na	0.35	0.88421	0.13766	15	0	0	4.228	4.2368	6.3947	0.003225	-0.079922	0.2	0.3	
-0.14532	-0.38526	0.20681	0.11926	0.40183	0.27078	-3.4526	0.26923	0.48148	0.37193	na	0.55	0.91579	0.12562	27	0	0	7.6105	7.3263	10.779	-0.057869	-0.071042	0.25	0.4	
-0.45785	-6.1281	-0.2933	-0.39666	-0.43979	-0.53888	3.0421	0	0	0.11098	na	0.7	0.96316	0.10941	17	0	0	4.7918	4.2053	1.1632	-0.1897	0.099415	0.15	0.25	
-0.16611	-3.5933	0.39689	0.26729	0.3856	0.24789	3.0526	0.1	0.19355	0.24311	na	0.75	0.97368	0.12712	31	0	0	8.738	8.3684	5.3158	-0.065544	0.054707	0.1	0.15	
-0.93206	-3.3321	-1.0507	-1.18	-0.95059	-1.1416	0.65263	0.2	0.3125	0.26272	na	0.55	0.91579	0.094842	16	0	0	4.5099	3.3789	2.7263	-0.38866	0.022661	0.25	0.4	
-0.16186	-4.921	0.17772	0.090678	0.11845	0.034644	3.0947	0.055556	0.10526	0.097088	na	0.7	0.96316	0.12386	19	0	0	5.3555	5.1263	2.0316	-0.066331	0.090489	0.15	0.2	
-1.0372	-2.2917	-0.70774	-0.93566	-0.024809	-0.42658	-4.3263	0.15	0.28571	0.17423	na	0.55	0.92632	0.098232	21	0	0	5.9193	4.3105	8.6368	-0.42122	-0.11445	0.2	0.35	
0.53176	-0.034844	0.24911	0.3862	0.20376	0.37501	0.11579	0.10526	0.2	0.21208	na	0.5	0.86316	0.15056	20	0	0	5.6374	6.4263	6.3105	0.21689	0.0032164	0.3	0.3	
0.1136	-4.3859	-0.18037	-0.11055	-0.29369	-0.2016	1.6105	0	0	0.068891	na	0.6	0.94211	0.13556	12	0	0	3.3824	3.4895	1.8789	0.049045	0.074561	0.15	0.3	
-0.7456	-1.6927	-0.53302	-0.69376	-0.75193	-0.91331	-7.5474	0.14815	0.25	0.29205	na	0.6	0.84737	0.10612	28	0	0	7.8923	6.3842	13.932	-0.29616	-0.14975	0.4	0.45	
0.32005	-3.307	0.97593	0.91058	1.0693	1.0048	-2.6737	0.23529	0.38889	0.31395	na	0.65	0.95789	0.14831	18	0	0	5.0737	5.5053	8.1789	0.13184	-0.082521	0.15	0.2	
-0.19159	-2.6015	0.73537	0.53836	0.78478	0.57162	3.2211	0.11111	0.21053	0.17152	na	0.6	0.94737	0.1273	19	0	0	5.3555	5.0842	1.8632	-0.078515	0.094183	0.15	0.25	
-0.31091	-1.6485	-0.59073	-0.59119	-0.76924	-0.75444	1.6526	0	0	0.09732	na	0.45	0.85263	0.11678	12	0	0	3.3824	3.0895	1.4368	-0.13424	0.076511	0.3	0.35	
-0.057131	-0.51546	0.78249	0.62264	0.84312	0.67114	-2.0526	0.10526	0.2	0.20424	na	0.5	0.86316	0.13252	20	0	0	5.6374	5.5526	7.6053	-0.023303	-0.057018	0.35	0.4	
0.64787	1.348	1.2681	1.2622	1.4171	1.4182	2	0.11765	0.22222	0.23895	na	0.4	0.88421	0.16288	18	0	0	5.0737	5.9474	3.9474	0.26689	0.061728	0.25	0.3	
0.06169	-2.9364	-0.015659	0.0076077	-0.098574	-0.059613	1.6316	0.11111	0.2	0.23624	na	0.5	0.88947	0.13329	10	0	0	2.8187	2.8684	1.2368	0.027341	0.090643	0.3	0.4	
0.43086	-0.82139	0.7859	0.7922	0.85728	0.87344	0.81053	0.24	0.30769	0.34119	na	0.6	0.93684	0.14968	26	0	0	7.3286	8.1421	7.3316	0.17204	0.017319	0.2	0.2	
-0.7489	-2.0986	-0.55095	-0.70813	-0.75528	-0.9133	-0.63158	0.10526	0.2	0.21073	na	0.55	0.91579	0.10014	20	0	0	5.6374	4.5263	5.1579	-0.30546	-0.017544	0.2	0.35	
0.56201	-1.1629	0.099526	0.27317	0.025622	0.23838	1.9789	0.17647	0.33333	0.28286	na	0.55	0.91579	0.15107	18	0	0	5.0737	5.8316	3.8526	0.23152	0.061079	0.25	0.35	
-0.61398	-3.6868	-0.6001	-0.70183	-0.80379	-0.89919	0.11579	0.0625	0.11765	0.12166	na	0.6	0.92105	0.1078	17	0	0	4.7918	4.0053	3.8895	-0.25439	0.003784	0.25	0.4	
0.91235	-2.356	1.0507	1.1721	1.133	1.2803	1.5368	0.090909	0.16667	0.24138	na	0.55	0.94211	0.17354	12	0	0	3.3824	4.2421	2.7053	0.3939	0.07115	0.15	0.25	
-0.51493	-7.1149	-0.93758	-0.94546	-1.2142	-1.1995	2.4105	0.055556	0.10526	0.13295	na	0.75	0.96316	0.10285	19	0	0	5.3555	4.6263	2.2158	-0.21103	0.070483	0.15	0.2	
-0.18887	-0.4719	0.57014	0.40307	0.58974	0.41064	1.6737	0.1	0.19048	0.19694	na	0.5	0.92632	0.12856	21	0	0	5.9193	5.6263	3.9526	-0.076702	0.044277	0.2	0.3	
-0.39564	-3.4051	0.20681	0.032948	0.15232	-0.03331	1.7789	0.038462	0.074074	0.19047	na	0.7	0.96316	0.11853	27	0	0	7.6105	6.8368	5.0579	-0.15755	0.036604	0.15	0.25	
0.4128	-0.4531	-0.041475	0.1077	-0.14745	0.041871	-0.37895	0.18182	0.26087	0.29239	na	0.55	0.91579	0.145	23	0	0	6.483	7.1789	7.5579	0.16637	-0.0091533	0.2	0.35	
-0.36818	0.94778	0.56443	0.33914	0.57641	0.33517	0.54737	0.13333	0.25	0.24633	na	0.35	0.84211	0.12132	16	0	0	4.5099	4.0632	3.5158	-0.15353	0.019006	0.3	0.4	
-0.67213	-2.568	-0.35425	-0.51463	-0.47456	-0.63682	0.97895	0	0	0.026271	na	0.4	0.88421	0.11138	8	0	0	2.255	1.8053	0.82632	-0.30908	0.067982	0.2	0.4	
-0.49741	-1.6896	-0.060445	-0.22085	-0.17292	-0.33961	4.7789	0.12	0.23077	0.19734	na	0.6	0.9	0.11181	26	0	0	7.3286	6.3895	1.6105	-0.19861	0.10211	0.3	0.3	
0.29812	-2.5279	0.32029	0.36453	0.28821	0.35241	0.76842	0.0625	0.11765	0.197	na	0.6	0.93158	0.14236	17	0	0	4.7918	5.1737	4.4053	0.12352	0.025112	0.2	0.2	
-0.18728	-2.8377	0.55648	0.39643	0.55821	0.39523	1.2421	0.1	0.18182	0.21202	na	0.5	0.91053	0.12736	11	0	0	3.1006	2.9368	1.6947	-0.081839	0.062733	0.2	0.3	
0.54703	1.7748	-0.40467	-0.14713	-0.56884	-0.2605	0.55789	0.26667	0.4375	0.35341	na	0.35	0.78947	0.15103	16	0	0	4.5099	5.1737	4.6158	0.22811	0.019371	0.4	0.5	
0.64587	-2.3002	0.31456	0.47916	0.28246	0.48506	3.2105	0.05	0.095238	0.23308	na	0.65	0.92632	0.155	21	0	0	5.9193	6.9211	3.7105	0.2623	0.084935	0.25	0.25	
-0.081934	-0.88999	0.099526	0.053837	0.025622	-0.010561	2.2421	0.058824	0.11111	0.15704	na	0.5	0.91053	0.12751	18	0	0	5.0737	4.9632	2.7211	-0.033753	0.069201	0.2	0.25	
0.88482	-0.1232	0.77839	0.93932	0.82377	1.0163	1.2737	0.076923	0.14286	0.20668	na	0.45	0.9	0.16922	14	0	0	3.9462	4.9	3.6263	0.37461	0.050543	0.2	0.2	
-0.3161	-3.6105	0.24911	0.096397	0.20376	0.044281	1.2842	0.052632	0.1	0.13896	na	0.65	0.95263	0.11975	20	0	0	5.6374	5.1684	3.8842	-0.12893	0.035673	0.15	0.25	
0.11349	-2.8371	0.3294	0.30949	0.29749	0.28921	1.2421	0.25	0.46154	0.30698	na	0.55	0.89474	0.13874	13	0	0	3.6643	3.7789	2.5368	0.048489	0.053081	0.3	0.35	
-0.43938	-2.7932	0.22999	0.042161	0.18187	-0.01247	-0.16842	0.27273	0.33333	0.28756	na	0.5	0.86316	0.1151	12	0	0	3.3824	2.9684	3.1368	-0.1897	-0.0077973	0.35	0.5	
0.36762	0.79615	0.82571	0.80324	0.89701	0.88107	2.9789	0.2	0.33333	0.29238	na	0.45	0.9	0.14835	21	0	0	5.9193	6.4895	3.5105	0.1493	0.078808	0.2	0.25	
0.33175	-2.2597	0.39166	0.43469	0.3735	0.43602	1.2526	0.11765	0.22222	0.19616	na	0.6	0.94737	0.14398	18	0	0	5.0737	5.5211	4.2684	0.13667	0.038661	0.15	0.15	
-0.30584	-0.46952	-0.2933	-0.34498	-0.43979	-0.48041	1.2211	0.0625	0.11765	0.17482	na	0.45	0.90526	0.12084	17	0	0	4.7918	4.4	3.1789	-0.12672	0.039904	0.2	0.25	
0.59855	2.2961	0.16764	0.34415	0.10407	0.3257	0.33684	0.10345	0.16667	0.2571	na	0.45	0.81579	0.15149	30	0	0	8.4561	9.7474	9.4105	0.23667	0.0062378	0.4	0.4	
-0.31136	-2.0194	0.055607	-0.059326	-0.022783	-0.13649	1.5368	0	0	0.057695	na	0.5	0.91053	0.12031	14	0	0	3.9462	3.6105	2.0737	-0.13182	0.060986	0.2	0.3	
-1.3626	-3.0288	-1.6177	-1.7934	-1.3946	-1.6785	-2.5579	0.15789	0.25	0.16792	na	0.55	0.92105	0.097455	20	0	0	5.6374	3.6158	6.1737	-0.55578	-0.071053	0.2	0.25	
-0.38014	-2.0341	-0.27741	-0.35792	-0.43264	-0.50491	2.2105	0.090909	0.13043	0.20304	na	0.6	0.93684	0.11417	23	0	0	6.483	5.8421	3.6316	-0.15321	0.053394	0.2	0.25	
1.4121	1.058	0.77839	1.1173	1.2471	1.5659	-2.4316	0.15385	0.28571	0.36206	na	0.4	0.82632	0.18937	14	0	0	3.9462	5.4684	7.9	0.59786	-0.096491	0.35	0.4	
-0.55862	-3.7344	-0.43918	-0.54972	0.7453	0.40841	-3.8	0.083333	0.15385	0.15314	na	0.55	0.94737	0.12108	13	0	0	3.6643	3.1	6.9	-0.23868	-0.16239	0.15	0.25	
-0.37754	-3.5644	0.57431	0.3404	0.59973	0.34072	-0.13684	0.12	0.19231	0.26087	na	0.7	0.95789	0.11878	26	0	0	7.3286	6.6158	6.7526	-0.15075	-0.002924	0.15	0.25	
0.40216	-2.8112	0.31063	0.3929	0.27858	0.38788	-0.65263	0.041667	0.08	0.20429	na	0.7	0.95263	0.1453	25	0	0	7.0467	7.7789	8.4316	0.16104	-0.014503	0.15	0.2	
0.094959	-0.51618	0.49482	0.43916	0.49293	0.44368	-4.3789	0.28571	0.46667	0.43974	na	0.45	0.86842	0.13665	15	0	0	4.228	4.3368	8.7158	0.039881	-0.16218	0.3	0.45	
-0.50767	-8.5328	-0.55095	-0.62567	-0.75528	-0.8192	1.3474	0.21053	0.3	0.26254	na	0.8	0.97368	0.10851	20	0	0	5.6374	4.8842	3.5368	-0.20707	0.037427	0.15	0.2	
-0.50767	-2.7738	-1.0843	-1.0634	-0.75528	-0.8192	-2.2316	0.10526	0.2	0.19953	na	0.6	0.92632	0.10979	20	0	0	5.6374	4.8842	7.1158	-0.20707	-0.061988	0.2	0.25	
0.21593	-1.4845	0.77839	0.71356	0.82377	0.76358	0.35789	0.076923	0.14286	0.15284	na	0.5	0.92105	0.14371	14	0	0	3.9462	4.1789	3.8211	0.091421	0.014202	0.2	0.3	
0.8271	-1.4795	0.091509	0.35958	0.012439	0.33854	3.1053	0.16667	0.24	0.27672	na	0.65	0.93158	0.15972	25	0	0	7.0467	8.5526	5.4474	0.3312	0.069006	0.25	0.25	
0.26924	-1.9062	0.5158	0.51533	0.52344	0.53553	-1.7158	0.26316	0.3	0.31116	na	0.6	0.92105	0.14321	20	0	0	5.6374	6.0368	7.7526	0.10982	-0.047661	0.25	0.4	
-0.58988	-3.7835	-1.2078	-1.1932	-1.4938	-1.4597	1.6105	0.083333	0.15385	0.17235	na	0.55	0.89474	0.10406	13	0	0	3.6643	3.0684	1.4579	-0.25203	0.068826	0.3	0.4	
-0.73101	-3.1321	0.31063	0.0029841	0.27858	-0.061969	-0.77895	0.16667	0.28	0.33418	na	0.65	0.92632	0.10471	25	0	0	7.0467	5.7158	6.4947	-0.29273	-0.01731	0.25	0.3	
0.48978	0.091858	0.57014	0.63539	0.58974	0.67642	0.83158	0.1	0.14286	0.19261	na	0.5	0.92105	0.15295	21	0	0	5.9193	6.6789	5.8474	0.19891	0.021999	0.2	0.2	
0.41691	-0.85444	-0.081638	0.074302	-0.18709	0.0049777	-0.17895	0.066667	0.125	0.2071	na	0.5	0.91053	0.14771	16	0	0	4.5099	5.0158	5.1947	0.17385	-0.0062135	0.25	0.4	
