mlcoalsim version 094beta (20060305)
OUTPUT FILE: date Fri Mar 17 14:53:29 2006 

Input data from the file: /Users/user/Documents/WorkatUB/Stephan/FSall/S20/WallHudson_method/other_alternatives/expansion/R00/theta_avg/L1n20thetaS20D1m0x010R00

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          10000
Seed1:                 974

N_loci:                1
N_sites:               1000
N_samples:             20
Thetaw:                33.84
Recombination:         0
Nintn:                 1
Ts:                    0
Nrec:                  1
Npast:                 0.1
Tpast:                 0.025


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW*)	value(D/Dmin)	value(H/Hmin)	value(maxhap)	value(maxhap1)
-1.4069	-7.653	-2.3317	-2.3944	-2.8801	-2.9173	1.1474	0.055556	0.10526	0.073956	na	0.7	0.93684	0.063888	19	0	0	5.3555	3.3632	2.2158	-0.57657	0.033549	0.25	0.3	
-1.0278	-1.7333	-1.7741	-1.8072	-1.2142	-1.3987	-3.4632	0.11111	0.21053	0.17152	na	0.5	0.86316	0.095065	19	0	0	5.3555	3.9	7.3632	-0.42122	-0.10126	0.3	0.35	
1.1197	0.58358	0.61593	0.89052	0.65134	0.97996	0.021053	0.42308	0.48148	0.46074	na	0.55	0.9	0.17297	27	0	0	7.6105	9.8	9.7789	0.44589	0.00043318	0.3	0.3	
0.067314	-0.99564	0.20681	0.19258	0.15232	0.15151	1.2737	0.11538	0.18519	0.22348	na	0.6	0.94737	0.13264	27	0	0	7.6105	7.7421	6.4684	0.026805	0.026207	0.15	0.2	
-0.577	-1.5942	-0.2933	-0.43716	-0.43979	-0.58471	2.8421	0.0625	0.11765	0.13467	na	0.5	0.88947	0.10989	17	0	0	4.7918	4.0526	1.2105	-0.23907	0.092879	0.3	0.4	
-0.63122	-6.8595	-1.33	-1.3069	-1.7182	-1.6581	2.8	0.08	0.15385	0.16047	na	0.8	0.97368	0.095918	26	0	0	7.3286	6.1368	3.3368	-0.25203	0.059829	0.15	0.2	
-1.2985	-8.3572	-1.9856	-2.0734	-2.483	-2.5489	2.3368	0	0	0.047389	na	0.75	0.96842	0.070294	21	0	0	5.9193	3.9053	1.5684	-0.52733	0.061821	0.15	0.2	
-1.7016	-9.0875	-1.9454	-2.1774	-2.4095	-2.6433	1.1368	0	0	0.018952	na	0.7	0.93684	0.062442	18	0	0	5.0737	2.7789	1.6421	-0.70096	0.035088	0.25	0.35	
-1.2227	-2.7136	-2.0198	-2.0753	-2.4776	-2.5137	1.7368	0.066667	0.125	0.090797	na	0.5	0.85263	0.085586	16	0	0	4.5099	3.0263	1.2895	-0.50984	0.060307	0.35	0.4	
-1.0156	-8.3762	-1.563	-1.6301	-1.9921	-2.0351	-0.45263	0.043478	0.083333	0.12168	na	0.8	0.96316	0.080381	24	0	0	6.7649	4.9842	5.4368	-0.40795	-0.010478	0.2	0.3	
-0.91905	-3.3108	-0.40467	-0.64444	-0.56884	-0.82132	1.8421	0.066667	0.125	0.13491	na	0.55	0.91579	0.094013	16	0	0	4.5099	3.3947	1.5526	-0.38323	0.063962	0.25	0.3	
-1.189	-4.9033	-1.592	-1.7114	-1.9416	-2.0557	0.50526	0	0	0.052269	na	0.55	0.91579	0.081825	13	0	0	3.6643	2.4632	1.9579	-0.50803	0.021592	0.25	0.4	
-0.55001	-0.93625	0.58192	0.28397	0.61859	0.27767	-6.7053	0.5	0.5122	0.53253	na	0.65	0.92632	0.11238	41	0	0	11.557	9.9632	16.668	-0.2137	-0.090857	0.25	0.3	
-1.3913	-6.1081	-1.2028	-1.4551	-1.4443	-1.7084	1.2316	0	0	0.066886	na	0.5	0.87895	0.073936	9	0	0	2.5368	1.5105	0.27895	-0.62701	0.076023	0.3	0.5	
-0.68896	-5.8034	-1.0478	-1.0958	-1.3893	-1.412	1.6737	0.2	0.29032	0.22908	na	0.8	0.97368	0.09637	31	0	0	8.738	7.2053	5.5316	-0.27185	0.029994	0.15	0.2	
-0.31136	-4.2078	-0.30579	-0.35678	-0.44606	-0.48692	1.3263	0	0	0.054042	na	0.6	0.92632	0.11532	14	0	0	3.9462	3.6105	2.2842	-0.13182	0.052632	0.25	0.35	
-0.27785	-2.2804	-0.015659	-0.10542	-0.098574	-0.18361	1.2947	0	0	0.054328	na	0.45	0.87895	0.12016	10	0	0	2.8187	2.5947	1.3	-0.12314	0.07193	0.25	0.35	
-0.14851	-0.73173	-0.52854	-0.48502	-0.71126	-0.64456	1.6947	0.071429	0.13333	0.10081	na	0.45	0.87895	0.12109	15	0	0	4.228	4.0579	2.3632	-0.06237	0.062768	0.25	0.45	
-2.0748	-9.5238	-2.3606	-2.6425	-2.8372	-3.1305	1.4526	0	0	0.0043375	na	0.6	0.87895	0.056042	13	0	0	3.6643	1.5684	0.11579	-0.88647	0.062078	0.35	0.45	
-0.27183	-1.3127	-0.40686	-0.42693	-0.5962	-0.59636	2.8947	0.11538	0.18519	0.14954	na	0.6	0.93158	0.11588	27	0	0	7.6105	7.0789	4.1842	-0.10824	0.059562	0.2	0.35	
-0.242	-2.8746	-0.075876	-0.14571	-0.19395	-0.25561	2.3895	0.14286	0.2069	0.21816	na	0.7	0.96316	0.11995	29	0	0	8.1742	7.6684	5.2789	-0.0959	0.045775	0.15	0.15	
-1.5919	-5.0069	-0.88138	-1.2695	-1.1661	-1.586	-1.6316	0.086957	0.125	0.13427	na	0.65	0.88421	0.068617	24	0	0	6.7649	3.9737	5.6053	-0.63947	-0.037768	0.35	0.4	
-1.4302	-6.0901	-1.2108	-1.4799	-1.5141	-1.7957	0.75789	0	0	0.079905	na	0.6	0.93158	0.074253	15	0	0	4.228	2.5895	1.8316	-0.60064	0.02807	0.2	0.3	
-0.83564	-4.6175	-1.5895	-1.5898	-2.0549	-2.0146	3.9684	0.033333	0.064516	0.094921	na	0.75	0.95789	0.087389	31	0	0	8.738	6.8789	2.9105	-0.32973	0.071119	0.2	0.2	
-1.7711	-5.5192	-2.0529	-2.2898	-2.5469	-2.7845	-2.6211	0.055556	0.10526	0.14764	na	0.6	0.93158	0.074916	19	0	0	5.3555	2.8474	5.4684	-0.72584	-0.076639	0.2	0.35	
-0.012366	-2.0818	-0.060445	-0.053773	-0.17292	-0.1465	0.71579	0.2	0.26923	0.29075	na	0.65	0.94737	0.1271	26	0	0	7.3286	7.3053	6.5895	-0.0049373	0.015295	0.2	0.25	
-0.67031	-9.1467	-1.0041	-1.0534	-1.3182	-1.3461	1.4421	0	0	0.048399	na	0.85	0.97895	0.095421	25	0	0	7.0467	5.8263	4.3842	-0.26842	0.032047	0.15	0.2	
-0.73101	-5.7115	-2.0997	-1.972	-2.6489	-2.4604	2.5895	0.083333	0.12	0.1033	na	0.75	0.95263	0.085409	25	0	0	7.0467	5.7158	3.1263	-0.29273	0.057544	0.2	0.25	
-1.2776	-6.6364	-0.82347	-1.1082	-1.046	-1.3464	1.2737	0	0	0.019886	na	0.6	0.94737	0.076788	13	0	0	3.6643	2.3737	1.1	-0.54588	0.054431	0.15	0.3	
-1.588	-4.3127	-1.6342	-1.8859	-2.0933	-2.3467	-1.9368	0.11538	0.14815	0.14789	na	0.65	0.93158	0.06383	27	0	0	7.6105	4.5053	6.4421	-0.63237	-0.039853	0.2	0.25	
0.20061	-0.42737	0.1537	0.19432	0.091536	0.15197	1.4421	0.28571	0.33333	0.32632	na	0.45	0.86316	0.13947	15	0	0	4.228	4.4579	3.0158	0.084255	0.053411	0.35	0.45	
-1.0895	-4.9392	-1.351	-1.4811	-1.7143	-1.8349	-4.3789	0.052632	0.1	0.1078	na	0.65	0.93158	0.081863	20	0	0	5.6374	4.0211	8.4	-0.44437	-0.12164	0.2	0.4	
-0.025204	-2.2024	-0.55095	-0.46077	-0.75528	-0.63101	1.9368	0.10526	0.2	0.1552	na	0.6	0.87895	0.12349	20	0	0	5.6374	5.6	3.6632	-0.01028	0.053801	0.35	0.4	
-0.57507	-5.3264	-1.351	-1.3053	-1.7143	-1.6343	2.3053	0.052632	0.1	0.087434	na	0.7	0.93158	0.096706	20	0	0	5.6374	4.7842	2.4789	-0.23456	0.064035	0.25	0.3	
-1.8033	-3.4266	-2.5244	-2.6899	-2.2247	-2.5454	-7.1579	0.23529	0.25714	0.26502	na	0.65	0.94211	0.10624	35	0	0	9.8654	5.3684	12.526	-0.70647	-0.11362	0.2	0.25	
-0.91801	-1.1116	-2.1341	-2.0657	-2.6238	-2.5174	2.0737	0	0	0.042513	na	0.45	0.86316	0.09111	17	0	0	4.7918	3.6158	1.5421	-0.38036	0.067767	0.25	0.5	
-0.68504	-7.1229	-1.6177	-1.5618	-2.034	-1.9401	2.0842	0	0	0.048274	na	0.75	0.96842	0.090359	20	0	0	5.6374	4.6211	2.5368	-0.27941	0.057895	0.15	0.2	
-1.9405	-9.3252	-2.673	-2.8587	-1.6112	-2.0975	-11.579	0.16667	0.19355	0.17753	na	0.8	0.96842	0.089983	31	0	0	8.738	4.4211	16	-0.76569	-0.20751	0.15	0.2	
0.10104	-2.4868	-0.46422	-0.34438	-0.67972	-0.51237	5.3895	0.19444	0.27027	0.26157	na	0.75	0.96842	0.12822	37	0	0	10.429	10.695	5.3053	0.039464	0.080923	0.15	0.25	
-0.90569	-3.0096	-0.2933	-0.5489	-0.43979	-0.71114	0.73684	0.0625	0.11765	0.081689	na	0.55	0.9	0.094989	17	0	0	4.7918	3.6316	2.8947	-0.37525	0.02408	0.3	0.35	
-0.98064	-4.4703	-1.2078	-1.3248	-1.4938	-1.6063	1.1368	0.16667	0.23077	0.17567	na	0.55	0.86842	0.087752	13	0	0	3.6643	2.6737	1.5368	-0.41899	0.048583	0.35	0.45	
-0.80617	-2.2176	-0.78497	-0.92058	-1.0521	-1.182	0.84211	0.16667	0.24	0.19974	na	0.6	0.91053	0.096852	25	0	0	7.0467	5.5789	4.7368	-0.32282	0.018713	0.25	0.3	
-1.4812	-2.0156	-1.8293	-2.0007	-2.1136	-2.2937	0.90526	0	0	0.0062583	na	0.3	0.63158	0.098232	7	0	0	1.9731	1.0842	0.17895	-0.69821	0.071846	0.6	0.75	
-0.9015	-1.773	-1.3611	-1.425	-1.7138	-1.7607	-0.6	0.058824	0.11111	0.14629	na	0.5	0.83684	0.092828	18	0	0	5.0737	3.8579	4.4579	-0.37138	-0.018519	0.4	0.5	
-0.90213	-2.7859	-1.0286	-1.1511	-1.2926	-1.411	-1.9474	0	0	0.099926	na	0.5	0.82105	0.08806	14	0	0	3.9462	2.9737	4.9211	-0.38194	-0.077277	0.4	0.45	
-1.1356	-4.0174	-0.93758	-1.1573	-1.2142	-1.4406	1.6	0.11111	0.21053	0.12395	na	0.6	0.93158	0.086071	19	0	0	5.3555	3.7474	2.1474	-0.46539	0.046784	0.2	0.35	
-0.83906	-5.0527	-0.19261	-0.44399	-0.32226	-0.58991	-0.010526	0	0	0.12096	na	0.65	0.94737	0.097854	18	0	0	5.0737	3.9421	3.9526	-0.34565	-0.00032489	0.2	0.2	
-0.36036	-2.0195	-1.2268	-1.1287	-1.6031	-1.4548	3.2632	0.14286	0.24138	0.26403	na	0.65	0.92632	0.11307	29	0	0	8.1742	7.4211	4.1579	-0.1428	0.062513	0.25	0.3	
-1.6647	-6.4287	-1.2232	-1.5751	-1.5844	-1.9589	2.4526	0.125	0.2	0.22168	na	0.7	0.93684	0.062882	25	0	0	7.0467	4.0158	1.5632	-0.66662	0.054503	0.25	0.35	
-1.7333	-5.4218	-1.5519	-1.8631	-1.9154	-2.2428	1.9579	0	0	0.07511	na	0.55	0.83684	0.063169	15	0	0	4.228	2.2421	0.28421	-0.72797	0.072515	0.4	0.55	
-2.0097	-8.2637	-2.8727	-3.045	-3.5698	-3.7216	2.6105	0	0	0.0091413	na	0.7	0.93158	0.053327	23	0	0	6.483	3.0947	0.48421	-0.81001	0.063056	0.25	0.3	
-1.297	-4.2237	-1.8293	-1.9404	-2.1136	-2.229	0.81053	0	0	0.016492	na	0.4	0.80526	0.079304	7	0	0	1.9731	1.1947	0.38421	-0.61139	0.064327	0.35	0.65	
-0.66188	-1.018	-0.90679	-0.9708	-1.2031	-1.2486	3.4211	0	0	0.055802	na	0.55	0.88421	0.10096	26	0	0	7.3286	6.0789	2.6579	-0.26428	0.073099	0.3	0.4	
-0.67492	-4.8011	-1.2049	-1.2195	-1.4706	-1.4721	1.5474	0	0	0.087697	na	0.55	0.91579	0.10052	11	0	0	3.1006	2.5105	0.96316	-0.29494	0.07815	0.25	0.35	
-2.1263	-6.6355	-2.6425	-2.8913	-3.147	-3.4043	1.2842	0	0	0.0036095	na	0.5	0.75789	0.058089	12	0	0	3.3824	1.3789	0.094737	-0.91801	0.059454	0.5	0.55	
-0.99458	-3.7536	-1.3358	-1.4367	-1.7167	-1.8011	2.0421	0.17391	0.29167	0.241	na	0.65	0.92632	0.084256	24	0	0	6.7649	5.0211	2.9789	-0.39951	0.047271	0.25	0.35	
-1.5046	-3.2209	-2.3429	-2.4365	-2.8593	-2.9369	2	0.066667	0.125	0.091747	na	0.5	0.83158	0.076309	16	0	0	4.5099	2.6842	0.68421	-0.62741	0.069444	0.4	0.45	
-1.6873	-3.4692	-0.88859	-1.3115	-1.1981	-1.66	-3.3579	0.25	0.30303	0.28039	na	0.65	0.91053	0.072586	33	0	0	9.3017	5.3211	8.6789	-0.66325	-0.05653	0.3	0.4	
-1.274	-5.6855	-1.5519	-1.7077	-1.9154	-2.0682	2.1684	0	0	0.047761	na	0.6	0.92105	0.073643	15	0	0	4.228	2.7684	0.6	-0.53504	0.080312	0.25	0.35	
0.52286	-1.5834	0.15114	0.30392	0.084633	0.27746	2.9474	0.16	0.19231	0.25767	na	0.65	0.94211	0.1481	26	0	0	7.3286	8.3158	5.3684	0.20877	0.062978	0.2	0.25	
-0.70848	-3.8377	-1.2137	-1.2382	-1.5318	-1.5361	2.5053	0.0625	0.11765	0.12711	na	0.6	0.92105	0.096188	17	0	0	4.7918	3.8842	1.3789	-0.29354	0.081871	0.25	0.3	
0.67539	-0.13916	-0.29126	-0.0018732	-0.47306	-0.10455	3.9474	0.16667	0.18367	0.25465	na	0.7	0.94737	0.14885	49	0	0	13.812	16.132	12.184	0.26033	0.044755	0.2	0.25	
-1.2456	-8.7029	-1.6614	-1.7899	-2.1167	-2.2286	2.1895	0.083333	0.16	0.13659	na	0.8	0.96316	0.074569	25	0	0	7.0467	4.7789	2.5895	-0.49877	0.048655	0.2	0.3	
-1.8254	-5.1386	-1.9165	-2.1899	-2.2734	-2.561	1.2211	0	0	0.0055864	na	0.45	0.78947	0.079516	10	0	0	2.8187	1.3474	0.12632	-0.809	0.067836	0.45	0.6	
-0.94941	-4.5907	-2.0198	-1.9826	-2.4776	-2.4092	1.8737	0	0	0.07389	na	0.6	0.89474	0.084364	16	0	0	4.5099	3.3579	1.4842	-0.39589	0.065058	0.25	0.3	
-0.17962	-4.5292	-1.33	-1.1513	-1.7182	-1.4783	1.5579	0.16	0.19231	0.20358	na	0.75	0.96316	0.11094	26	0	0	7.3286	6.9895	5.4316	-0.07172	0.033288	0.15	0.25	
-0.73642	-4.5513	-0.88138	-0.97549	-1.1661	-1.2474	-0.42105	0.043478	0.083333	0.091053	na	0.7	0.94737	0.095286	24	0	0	6.7649	5.4737	5.8947	-0.29581	-0.0097466	0.2	0.25	
-1.0966	-3.2136	-1.0974	-1.2759	-1.4196	-1.5966	3.0632	0	0	0.076572	na	0.6	0.91053	0.083981	22	0	0	6.2011	4.4263	1.3632	-0.44358	0.077352	0.25	0.3	
-0.62712	-1.6927	-0.40686	-0.54944	-0.5962	-0.73819	-1.4421	0.076923	0.14815	0.24825	na	0.6	0.94211	0.10604	27	0	0	7.6105	6.3842	7.8263	-0.24972	-0.029673	0.15	0.25	
0.83048	0.018515	0.17772	0.42929	0.11845	0.42006	1.1684	0.22222	0.26316	0.26888	na	0.5	0.90526	0.16035	19	0	0	5.3555	6.5316	5.3632	0.34034	0.034164	0.25	0.3	
-0.9591	-3.0935	-0.2933	-0.56705	-0.43979	-0.73168	1.9684	0.0625	0.11765	0.1961	na	0.55	0.9	0.094943	17	0	0	4.7918	3.5632	1.5947	-0.39738	0.064327	0.3	0.4	
-1.9495	-14.166	-2.0529	-2.3506	-2.5469	-2.8538	2.3474	0.055556	0.10526	0.060646	na	0.8	0.97368	0.045476	19	0	0	5.3555	2.5947	0.24737	-0.79895	0.068637	0.15	0.2	
-1.7319	-9.0721	-2.4008	-2.5628	-2.9994	-3.144	1.1263	0.090909	0.13043	0.10307	na	0.75	0.96842	0.065871	23	0	0	6.483	3.5632	2.4368	-0.69803	0.027206	0.15	0.2	
-1.748	-5.4241	-1.1086	-1.5094	-1.4414	-1.8735	-1.7579	0.13043	0.16667	0.15658	na	0.65	0.93158	0.060417	24	0	0	6.7649	3.7	5.4579	-0.70217	-0.040692	0.25	0.35	
-1.24	-6.7339	-2.0198	-2.0812	-2.4776	-2.5204	1.9053	0.066667	0.125	0.11001	na	0.65	0.94737	0.077937	16	0	0	4.5099	3.0053	1.1	-0.51708	0.066155	0.2	0.3	
0.47621	-0.70652	-0.19659	0.0017424	-0.33208	-0.08638	0.57895	0.15	0.19048	0.21074	na	0.55	0.92105	0.14601	21	0	0	5.9193	6.6579	6.0789	0.1934	0.015316	0.2	0.4	
0.35505	0.94463	0.45689	0.49663	0.45788	0.51654	-1.3053	0.48148	0.5	0.52771	na	0.5	0.85263	0.14398	28	0	0	7.8923	8.6105	9.9158	0.14103	-0.025898	0.35	0.45	
-1.405	-6.4829	-1.7514	-1.9157	-1.7159	-1.9514	-0.18947	0	0	0.03405	na	0.6	0.92105	0.069029	14	0	0	3.9462	2.4316	2.6211	-0.59485	-0.0075188	0.25	0.3	
-1.3795	-6.5072	-1.5881	-1.7753	-2.0112	-2.1936	3.0947	0.095238	0.18182	0.13828	na	0.7	0.93684	0.078829	22	0	0	6.2011	3.9684	0.87368	-0.55802	0.07815	0.25	0.35	
-1.3311	-6.2752	-1.6452	-1.802	-1.9778	-2.136	1.3474	0	0	0.020228	na	0.55	0.91579	0.076598	11	0	0	3.1006	1.9368	0.58947	-0.5817	0.068049	0.25	0.4	
-0.65164	-2.0406	-1.8218	-1.7202	-2.1959	-2.0659	-0.56842	0.090909	0.16667	0.1189	na	0.45	0.81053	0.095331	12	0	0	3.3824	2.7684	3.3368	-0.28134	-0.026316	0.35	0.4	
-0.39888	-4.2274	-0.27741	-0.36435	-0.43264	-0.5123	0.67368	0.13636	0.17391	0.18509	na	0.7	0.95263	0.11268	23	0	0	6.483	5.8105	5.1368	-0.16076	0.016273	0.2	0.3	
-1.1023	-6.2591	-1.33	-1.4692	-1.7182	-1.8456	-0.97895	0	0	0.03365	na	0.75	0.96842	0.082585	26	0	0	7.3286	5.2474	6.2263	-0.44014	-0.020918	0.15	0.2	
-0.60671	-1.9676	-0.78497	-0.85195	-1.0521	-1.1028	3.1474	0.125	0.2	0.16809	na	0.6	0.90526	0.10283	25	0	0	7.0467	5.9421	2.7947	-0.24295	0.069942	0.3	0.35	
-1.1385	-3.8847	-1.5895	-1.6946	-2.0549	-2.1366	-2.2211	0.13333	0.22581	0.20347	na	0.7	0.94737	0.083133	31	0	0	8.738	6.2053	8.4263	-0.44922	-0.039804	0.2	0.35	
-1.4869	-5.0882	-1.3611	-1.6244	-1.7138	-1.987	-0.28421	0.058824	0.11111	0.086523	na	0.6	0.81053	0.070702	18	0	0	5.0737	3.0684	3.3526	-0.61254	-0.0087719	0.45	0.5	
-0.83404	-3.241	-0.28426	-0.51836	-0.4356	-0.68359	-2.7789	0.21053	0.25	0.25558	na	0.6	0.92632	0.096825	20	0	0	5.6374	4.4	7.1789	-0.34019	-0.077193	0.2	0.4	
-0.92097	-2.9326	-1.5881	-1.6181	-2.0112	-2.0134	0.26316	0.047619	0.090909	0.13071	na	0.6	0.92632	0.089019	22	0	0	6.2011	4.7105	4.4474	-0.37255	0.0066454	0.2	0.4	
-1.1531	-6.6518	-1.6614	-1.7581	-2.1167	-2.1919	2.5263	0	0	0.034042	na	0.75	0.96842	0.078573	25	0	0	7.0467	4.9474	2.4211	-0.46173	0.05614	0.15	0.2	
-1.3978	-5.4469	-1.5415	-1.7443	-1.9758	-2.1742	0.64211	0.04	0.076923	0.14348	na	0.7	0.95789	0.073286	26	0	0	7.3286	4.6895	4.0474	-0.55812	0.01372	0.15	0.3	
-2.0078	-5.8702	-2.9889	-3.1384	-2.0958	-2.4988	-5.7474	0.2	0.3125	0.20758	na	0.55	0.88421	0.077143	16	0	0	4.5099	2.0737	7.8211	-0.83722	-0.19956	0.3	0.5	
-1.6299	-10.358	-2.0529	-2.2416	-2.5469	-2.7296	1.9895	0	0	0.027222	na	0.75	0.96316	0.06207	19	0	0	5.3555	3.0474	1.0579	-0.66796	0.058172	0.15	0.2	
-1.7764	-2.4581	-3.0661	-3.1236	-1.8437	-2.2178	-12.779	0.23077	0.2963	0.27287	na	0.55	0.88947	0.10325	27	0	0	7.6105	4.1368	16.916	-0.70739	-0.26294	0.3	0.45	
-0.88448	-2.0805	-1.2189	-1.3027	-1.5612	-1.6293	-0.8	0	0	0.05345	na	0.55	0.89474	0.091827	21	0	0	5.9193	4.5474	5.3474	-0.3592	-0.021164	0.3	0.45	
-0.90144	-4.5646	-0.81764	-0.97913	-1.075	-1.2357	-1.8211	0	0	0.050728	na	0.65	0.95263	0.092702	20	0	0	5.6374	4.3	6.1211	-0.36768	-0.050585	0.15	0.25	
-1.5045	-7.5636	-1.0843	-1.4041	-1.3946	-1.7339	2.9158	0	0	0.05885	na	0.7	0.95263	0.070646	20	0	0	5.6374	3.4053	0.48947	-0.61366	0.080994	0.2	0.3	
-1.6822	-7.6276	-2.7477	-2.8297	-3.3518	-3.4119	2.0105	0	0	0.032981	na	0.65	0.94211	0.069413	17	0	0	4.7918	2.6368	0.62632	-0.69699	0.065703	0.2	0.35	
-1.1658	-2.1469	-1.7514	-1.835	-2.1392	-2.2114	1.6947	0.076923	0.14286	0.12175	na	0.45	0.83684	0.091698	14	0	0	3.9462	2.6895	0.99474	-0.49356	0.067251	0.3	0.4	
-0.69408	-5.2874	-0.82347	-0.91181	-1.046	-1.1275	2.2421	0	0	0.096873	na	0.6	0.93158	0.097487	13	0	0	3.6643	2.9632	0.72105	-0.29656	0.095816	0.2	0.25	
-1.1762	-3.1381	-1.2212	-1.4049	-1.5734	-1.7549	2.1579	0	0	0.016767	na	0.6	0.94211	0.085449	23	0	0	6.483	4.5	2.3421	-0.47406	0.052123	0.15	0.25	
-2.1214	-3.4152	-3.0809	-3.2474	-3.5101	-3.6903	0.66316	0.16667	0.28571	0.16898	na	0.3	0.44737	0.10376	7	0	0	1.9731	0.7	0.036842	-1	0.052632	0.75	0.8	
-0.52186	-3.9146	-1.351	-1.2871	-1.7143	-1.6135	1.7263	0	0	0.060497	na	0.65	0.94211	0.10232	20	0	0	5.6374	4.8632	3.1368	-0.21285	0.047953	0.2	0.3	
0.42533	0.67982	-0.81764	-0.52564	-1.075	-0.71819	1.0632	0.15789	0.25	0.2394	na	0.45	0.81579	0.14011	20	0	0	5.6374	6.2684	5.2053	0.17348	0.029532	0.4	0.5	
-1.0779	-2.6015	-1.8806	-1.9118	-2.3828	-2.3801	-0.14737	0.041667	0.08	0.13227	na	0.6	0.93684	0.083856	25	0	0	7.0467	5.0842	5.2316	-0.43163	-0.0032749	0.15	0.3	
-1.3778	-3.1437	-1.4114	-1.6255	-1.7204	-1.9412	1.6421	0.090909	0.16667	0.13641	na	0.45	0.84737	0.079342	12	0	0	3.3824	2.0842	0.44211	-0.59485	0.076023	0.35	0.55	
0.828	0.6412	-0.51334	-0.13663	-0.71784	-0.26231	1.3368	0.18182	0.21739	0.25486	na	0.5	0.83158	0.1557	23	0	0	6.483	7.8789	6.5421	0.33372	0.032291	0.4	0.45	
-0.57152	-3.9926	-0.28426	-0.42863	-0.4356	-0.58119	-0.94737	0.10526	0.2	0.24234	na	0.65	0.93158	0.10498	20	0	0	5.6374	4.7895	5.7368	-0.23311	-0.026316	0.25	0.35	
-0.76344	-7.7365	-1.563	-1.5434	-1.9921	-1.9353	1.9053	0	0	0.097866	na	0.8	0.96316	0.089003	24	0	0	6.7649	5.4263	3.5211	-0.30667	0.044103	0.2	0.3	
-0.42772	-1.6133	-0.90679	-0.89014	-1.2031	-1.1553	1.1474	0.08	0.15385	0.14374	na	0.6	0.92105	0.10823	26	0	0	7.3286	6.5211	5.3737	-0.17078	0.024516	0.25	0.3	
-0.70283	-4.7611	-1.035	-1.09	-1.3683	-1.4003	2.0421	0	0	0.078345	na	0.75	0.96842	0.098421	29	0	0	8.1742	6.7053	4.6632	-0.27852	0.039121	0.15	0.2	
-1.6231	-6.6506	-1.5519	-1.8258	-1.9154	-2.2009	1.1579	0.071429	0.13333	0.093399	na	0.6	0.84737	0.066217	15	0	0	4.228	2.3684	1.2105	-0.68167	0.042885	0.4	0.45	
-0.83284	-5.6905	-0.3768	-0.59682	-0.56732	-0.79974	-1.5368	0.125	0.21212	0.17396	na	0.8	0.97368	0.095612	33	0	0	9.3017	7.3368	8.8737	-0.32738	-0.025873	0.15	0.2	
-2.1041	-6.2689	-2.6845	-2.9222	-3.3127	-3.5453	-2.3368	0.10526	0.2	0.15539	na	0.6	0.81053	0.054076	20	0	0	5.6374	2.5158	4.8526	-0.8582	-0.064912	0.45	0.5	
-1.4089	-4.8993	-2.5297	-2.5576	-3.1053	-3.1034	1.6105	0.058824	0.11111	0.081401	na	0.6	0.92105	0.070196	18	0	0	5.0737	3.1737	1.5632	-0.58038	0.049708	0.2	0.35	
0.24523	1.0639	0.055607	0.12854	-0.022783	0.073776	1.0526	0.15385	0.21429	0.24421	na	0.35	0.86842	0.14446	14	0	0	3.9462	4.2105	3.1579	0.10382	0.041771	0.2	0.4	
-1.2806	-9.1193	-1.7741	-1.8935	-2.2137	-2.3197	2.3474	0	0	0.03982	na	0.75	0.94211	0.074643	19	0	0	5.3555	3.5421	1.1947	-0.52479	0.068637	0.25	0.35	
-1.9533	-7.7556	-2.6105	-2.8097	-2.2137	-2.581	-3.4526	0.055556	0.10526	0.067348	na	0.65	0.94211	0.070303	19	0	0	5.3555	2.5895	6.0421	-0.80047	-0.10095	0.2	0.35	
-1.8436	-5.7532	-1.5519	-1.9004	-1.9154	-2.2848	1.9158	0	0	0.0056784	na	0.55	0.86842	0.067232	15	0	0	4.228	2.1158	0.2	-0.77427	0.070955	0.35	0.5	
-0.72984	-1.194	-1.4114	-1.4082	-0.76924	-0.91032	-2.6105	0.18182	0.33333	0.28873	na	0.4	0.74211	0.10282	12	0	0	3.3824	2.6947	5.3053	-0.31511	-0.12086	0.5	0.6	
0.60626	0.82072	-0.55095	-0.24493	-0.75528	-0.38469	2.1263	0.10526	0.2	0.21709	na	0.45	0.86842	0.15056	20	0	0	5.6374	6.5368	4.4105	0.24728	0.059064	0.3	0.35	
-0.94768	-2.4372	-1.0011	-1.143	-1.2448	-1.3863	1.2947	0	0	0.066199	na	0.45	0.87895	0.095107	12	0	0	3.3824	2.4895	1.1947	-0.40916	0.059942	0.3	0.4	
-0.92273	-6.0325	-1.0843	-1.2053	-1.3946	-1.5069	2.1158	0.052632	0.1	0.13129	na	0.7	0.95789	0.089731	20	0	0	5.6374	4.2684	2.1526	-0.37636	0.058772	0.15	0.2	
-0.36507	-1.1705	-0.66718	-0.67236	-0.86934	-0.85765	-1	0.076923	0.14286	0.21529	na	0.45	0.89474	0.11714	14	0	0	3.9462	3.5526	4.5526	-0.15456	-0.039683	0.25	0.4	
